nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucla_lead_sponsor,ucla_principal_investigator,ucla_study_chair,ucla_study_director,ucla_unspecified_official,ucla_responsible_party,registration_year,start_year,completion_year
NCT00249613,2014-03-07,2005-11-03,2013-04-10,Interventional,Not Applicable,291,Completed,Gender-Responsive Treatment for Women Offenders - 1,2005-06-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2005,2005,2009
NCT00250341,2021-11-19,2005-11-04,NA,Interventional,Phase 4,34,Completed,Non-invasive Measures of Distal Lung Disease in Asthmatics,2005-09-30T00:00:00Z,2007-09-30T00:00:00Z,2007-09-30T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2005,2005,2007
NCT00252434,2016-01-26,2005-11-10,NA,Interventional,Phase 1,NA,Terminated,Behavioral Therapy Development for Methamphetamine Abuse,2004-08-01T00:00:00Z,2007-11-01T00:00:00Z,2007-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles",UCLA Integrated Substance Abuse Programs,NA,NA,NA,NA,2005,2004,2007
NCT00254176,2010-02-25,2005-11-14,NA,Interventional,Phase 2/Phase 3,108,Unknown status,Cysteine Supplementation in Critically Ill Neonates,2006-09-01T00:00:00Z,2011-07-01T00:00:00Z,2011-03-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,UCLA School of Medicine,2005,2006,2011
NCT00260481,2016-01-20,2005-11-29,NA,Interventional,Phase 2/Phase 3,120,Completed,Prometa Pharmacotherapy for Methamphetamine Dependence,2006-01-01T00:00:00Z,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles",UCLA Integrated Substance ABuse Programs,NA,NA,NA,"University of California, Los Angeles",2005,2006,2008
NCT00262652,2011-06-24,2005-12-06,NA,Interventional,Phase 1/Phase 2,20,Terminated,Safety and Efficacy Study of the Use of Sodium Pyruvate Bronchodilation in Asthmatics,2006-01-01T00:00:00Z,2006-09-01T00:00:00Z,2006-09-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,FALSE,NA,"University of California, Los Angeles; Center for the Health Sciences",NA,NA,NA,"David Geffen School of Medicine, UCLA",2005,2006,2006
NCT00263835,2010-03-01,2005-12-07,NA,Interventional,Phase 2,300,Completed,A Self-care Intervention for Latino Adults With Diabetes,2004-10-01T00:00:00Z,2006-05-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),NIH,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2005,2004,2006
NCT00264329,2016-11-16,2005-12-08,NA,Interventional,Phase 3,812,Completed,Transitional Case Management Study,2004-11-01T00:00:00Z,2008-05-01T00:00:00Z,2006-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2005,2004,2008
NCT00267163,2008-08-28,2005-12-16,NA,Interventional,Phase 4,64,Completed,Brain Imaging and Mental Disorders of Aging Intervention,2000-09-01T00:00:00Z,2007-07-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Randomized,Double,NIH,FALSE,NA,"University of California, Los Angeles, Neuropsychiatric Institute",NA,NA,NA,NA,2005,2000,2007
NCT00276965,2013-05-08,2006-01-12,NA,Interventional,Phase 3,139,Completed,"Bipolar II Depression: Lithium, SSRI, or the Combination",2006-09-01T00:00:00Z,2012-07-01T00:00:00Z,2012-03-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,NA,UCLA Mood Disorders Research Program,NA,NA,NA,NA,2006,2006,2012
NCT00280020,2012-07-09,2006-01-18,NA,Interventional,Not Applicable,123,Completed,Behavioral Treatment of Insomnia in Aging,2006-04-01T00:00:00Z,2011-08-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","Cousins Center for Psychoneuroimmunology, UCLA Neuropsychiatric Institute",NA,NA,NA,"University of California, Los Angeles",2006,2006,2011
NCT00280670,2012-03-28,2006-01-20,NA,Interventional,Phase 2,20,Completed,"CBT for Comorbid Anxiety Disorders in Children With Autism, Asperger Syndrome, or PDD-NOS",2005-01-01T00:00:00Z,2009-08-01T00:00:00Z,2008-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2006,2005,2009
NCT00281606,2020-06-25,2006-01-23,NA,Interventional,Phase 4,65,Completed,A Multicenter Study to Assess the Tolerability of Once Daily Lopinavir/Ritonavir (LPV/r) Liquid Versus Capsules,2006-02-14T00:00:00Z,2012-06-13T00:00:00Z,2007-10-16T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2006,2006,2012
NCT00287781,2008-01-23,2006-02-06,NA,Interventional,Not Applicable,150,Completed,A Double Blind Randomized Controlled of Placebo and Nebulized Lidocaine for Migraine Headache,2002-01-01T00:00:00Z,2006-04-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,NA,Kern Medical Center UCLA,NA,NA,NA,NA,2006,2002,2006
NCT00302744,2022-04-14,2006-03-10,NA,Interventional,Phase 1/Phase 2,12,Completed,Effects of Psilocybin in Advanced-Stage Cancer Patients With Anxiety,2004-04-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,"University of California, Los Angeles",NA,NA,NA,NA,2006,2004,2008
NCT00315341,2016-11-09,2006-04-16,2013-05-17,Interventional,Phase 4,1269,Completed,Starting Treatment With Agonist Replacement Therapies (START),2006-04-01T00:00:00Z,2010-08-01T00:00:00Z,2010-08-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2006,2006,2010
NCT00316550,2008-02-15,2006-04-19,NA,Interventional,Phase 1,24,Terminated,Pilot Study to Assess the Effects of AV608 on Irritable Bowel Syndrome,2006-04-01T00:00:00Z,2007-09-01T00:00:00Z,2007-06-01T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,FALSE,NA,UCLA Center for Neurovisceral Sciences and Women's Health,NA,NA,NA,NA,2006,2006,2007
NCT00319878,2008-10-06,2006-04-28,NA,Interventional,Phase 1/Phase 2,52,Unknown status,Sirolimus and Cyclosporine for Treatment-Resistant Aplastic Anemia,2006-05-01T00:00:00Z,2009-12-01T00:00:00Z,2009-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),NIH,TRUE,NA,NA,NA,NA,NA,UCLA Division of Hematology/Oncology,2006,2006,2009
NCT00325754,2019-10-30,2006-05-11,2016-05-20,Interventional,Not Applicable,22,Terminated,Benefits of Lightweight Ambulatory Oxygen Systems for Individuals With Chronic Obstructive Pulmonary Disease,2005-03-01T00:00:00Z,2006-06-01T00:00:00Z,2006-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,Harbor-UCLA Research & Education Institution,NA,NA,NA,NA,2006,2005,2006
NCT00325897,2019-10-30,2006-05-12,2011-08-18,Interventional,Not Applicable,1142,Completed,Macrolide Azithromycin to Prevent Rapid Worsening of Symptoms Associated With Chronic Obstructive Pulmonary Disease,2006-03-01T00:00:00Z,2010-07-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,Harbor-UCLA Research & Education Institute,NA,NA,NA,NA,2006,2006,2010
NCT00328276,2006-05-18,2006-05-18,NA,Interventional,Phase 2,20,Completed,Sarcosine (N-Methylglycine) Monotherapy for Schizophrenia,2004-12-01T00:00:00Z,2005-12-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,NA,NA,NA,"Department of Psychiatry, Harbor-UCLA Medical Center, Torrance, California",NA,NA,2006,2004,2005
NCT00329706,2017-05-01,2006-05-24,NA,Interventional,Not Applicable,710,Completed,Metabolic Cerebral Imaging in Incipient Dementia (MCI-ID),2006-06-01T00:00:00Z,2017-01-01T00:00:00Z,2017-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2006,2006,2017
NCT00330551,2020-03-08,2006-05-26,2017-01-02,Interventional,Phase 4,126,Completed,Oral Versus Injectable Risperidone for Treating First-Episode Schizophrenia,2006-03-01T00:00:00Z,2012-11-01T00:00:00Z,2012-11-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles, Department of Psychiatry and Biobehavioral Sciences",NA,NA,NA,"University of California, Los Angeles",2006,2006,2012
NCT00332098,2014-05-16,2006-05-30,NA,Interventional,Phase 3,145,Completed,Effectiveness of Family-Focused Treatment Plus Pharmacotherapy for Bipolar Disorder in Adolescents,2006-08-01T00:00:00Z,2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles",NA,NA,NA,NA,"University of California, Los Angeles",2006,2006,2012
NCT00333177,2020-03-04,2006-06-01,2017-01-02,Interventional,Phase 4,92,Completed,Psychosocial Therapy and Risperidone Treatment in Work Performance in Recent-Onset Schizophrenia,2006-03-01T00:00:00Z,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles, Department of Psychiatry and Biobehavioral Sciences",NA,NA,NA,"University of California, Los Angeles",2006,2006,2013
NCT00347269,2017-04-08,2006-06-30,2017-04-08,Interventional,Phase 4,1004,Completed,Primary Care Intervention Strategy for Anxiety Disorders,2006-06-01T00:00:00Z,2009-10-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2006,2006,2009
NCT00350298,2021-01-21,2006-07-07,2020-12-10,Interventional,Phase 2,200,Completed,Study of the Clinical Effectiveness of a Human Monoclonal Antibody to C. Difficile Toxin A and Toxin B in Patients With Clostridium Difficile Associated Disease,2006-07-20T00:00:00Z,2008-06-25T00:00:00Z,2008-06-25T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,UCLA CURE Digestive Diseases Research Center,NA,NA,NA,NA,2006,2006,2008
NCT00352482,2016-07-28,2006-07-13,NA,Interventional,Phase 2,20,Completed,Sildenafil to Increase Exercise Capacity in Individuals With Idiopathic Pulmonary Fibrosis and Pulmonary Hypertension,2004-11-01T00:00:00Z,2007-07-01T00:00:00Z,NA,FALSE,Randomized,Double,NIH,FALSE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2006,2004,2007
NCT00352599,2016-11-18,2006-07-13,NA,Interventional,Phase 1,44,Completed,Trial to Evaluate the Safety of Lovastatin in Individuals With Neurofibromatosis Type I (NF1),2009-09-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,NA,2006,2009,2014
NCT00354926,2016-01-05,2006-07-18,NA,Interventional,Phase 1,67,Completed,Safety and Efficacy Study of an Anti-CD20 Monoclonal Antibody (AME-133v) to Treat Non-Hodgkin's Lymphoma,2006-07-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2006,2006,2009
NCT00355056,2020-07-14,2006-07-19,2016-05-02,Interventional,Not Applicable,230,Completed,PREMIUM Migraine Trial,2006-01-01T00:00:00Z,2015-12-01T00:00:00Z,2015-02-01T00:00:00Z,TRUE,Randomized,Triple,INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2006,2006,2015
NCT00356473,2012-06-21,2006-07-25,NA,Interventional,Phase 4,20,Completed,Effects of Atorvastatin on Disease Activity and HDL Cholesterol Function in Patients With Rheumatoid Arthritis,2003-03-01T00:00:00Z,2005-09-01T00:00:00Z,2005-09-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Los Angeles",UCLA David Geffen School of Medicine,NA,NA,NA,NA,2006,2003,2005
NCT00368771,2016-11-23,2006-08-24,NA,Interventional,Not Applicable,163,Completed,A Six-month Study to Compare Outcome Differences and Visceral Response ... Irritable Bowel Syndrome,2002-07-01T00:00:00Z,2010-05-01T00:00:00Z,2009-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Los Angeles","University of California Los Angeles, West Los Angeles VA Healthcare System; University of California, Los Angeles",NA,NA,NA,NA,2006,2002,2010
NCT00370929,2016-07-20,2006-08-30,NA,Interventional,Not Applicable,8,Completed,A Study of Meditation as a Treatment for Epilepsy,2006-05-01T00:00:00Z,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2006,2006,2008
NCT00375843,2013-02-05,2006-09-12,NA,Interventional,Phase 4,118,Completed,Brain Activity Changes and Treatment Response in Depressed People Who Are Receiving Antidepressant Medication,2005-01-01T00:00:00Z,2008-03-01T00:00:00Z,2007-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),NIH,TRUE,NA,UCLA Semel Institute,NA,NA,NA,NA,2006,2005,2008
NCT00379093,2009-07-10,2006-09-19,NA,Interventional,Phase 2,631,Completed,Healthy Living as You Age,2003-08-01T00:00:00Z,2008-07-01T00:00:00Z,2007-04-01T00:00:00Z,FALSE,Randomized,Single,NIH,FALSE,NA,UCLA DOM-Geriatrics,NA,NA,NA,"University of California, Los Angeles, David Geffen School of Medicine",2006,2003,2008
NCT00386958,2016-08-22,2006-10-11,NA,Interventional,Phase 2,172,Completed,A Clinical Trial of Povidone-Iodine for the Treatment of Bacterial Corneal Ulcers,2002-11-01T00:00:00Z,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,Jules Stein Eye Institute and Harbor-UCLA Medical Center,NA,NA,NA,Los Angeles Biomedical Research Institute at Harbor-UCLA Medical Center,2006,2002,2006
NCT00389467,2014-02-26,2006-10-16,2013-04-12,Interventional,Phase 2,127,Completed,Mechanical Retrieval and Recanalization of Stroke Clots Using Embolectomy,2004-05-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","Associate Professor of Radiology, UCLA Medical Center, Interventional Neuroradiology",NA,NA,NA,NA,2006,2004,2012
NCT00391456,2016-06-01,2006-10-23,NA,Interventional,Not Applicable,76,Completed,Animal-Assisted Therapy for Hospitalized Heart Failure Patients,2001-11-01T00:00:00Z,2004-07-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles; UCLA Medical Center & School of Nursing",NA,NA,NA,NA,2006,2001,2004
NCT00405353,2019-11-04,2006-11-28,2015-01-23,Interventional,Phase 1/Phase 2,10,Completed,Testosterone Treatment for Multiple Sclerosis,2002-04-01T00:00:00Z,2007-03-01T00:00:00Z,2007-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2006,2002,2007
NCT00408538,2009-05-01,2006-12-06,NA,Interventional,Phase 1,36,Completed,Safety and Acceptability Study of the UC-781 Microbicide Gel Applied Rectally,2006-12-01T00:00:00Z,2008-04-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Los Angeles",NA,NA,NA,NA,NA,2006,2006,2008
NCT00408733,2008-01-24,2006-12-06,NA,Interventional,Not Applicable,287,Completed,Evaluating a Low-Literacy Discharge Medication Education Tool,2007-01-01T00:00:00Z,2007-08-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,UCLA,2006,2007,2007
NCT00419081,2012-01-18,2007-01-05,NA,Interventional,Phase 2,100,Terminated,Study of Forodesine Hydrochloride in Patients With Relapsed/Refractory Precursor T-Lymphoblastic Leukemia/Lymphoma Who Have Failed Two or More Prior Treatment Regimens,2006-07-01T00:00:00Z,2007-03-01T00:00:00Z,2007-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2007,2006,2007
NCT00419770,2011-09-02,2007-01-05,2011-06-29,Interventional,Phase 2,20,Completed,The Deferasirox-AmBisome Therapy for Mucormycosis (DEFEAT Mucor) Study,2007-10-01T00:00:00Z,2010-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,Lundquist Institute for Biomedical Innovation at Harbor-UCLA Medical Center,NA,NA,NA,NA,2007,2007,2010
NCT00423943,2017-08-31,2007-01-16,2017-01-18,Interventional,Phase 4,33,Completed,Modafinil for Treatment of Cognitive Dysfunction in Schizophrenia,2005-09-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,NA,2007,2005,2012
NCT00427427,2016-07-28,2007-01-25,NA,Interventional,Phase 2,75,Terminated,Delayed Adjuvant Herceptin® Treatment in Patients With HER-2 Positive Breast Cancer,2007-01-01T00:00:00Z,2007-10-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Revlon/UCLA Breast Center,NA,NA,NA,NA,2007,2007,2007
NCT00428480,2011-11-10,2007-01-29,NA,Interventional,Phase 1,216,Completed,Walking Study for Stroke Rehabilitation,2007-05-01T00:00:00Z,2009-03-01T00:00:00Z,2009-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,University of California Los Angeles,2007,2007,2009
NCT00429273,2021-07-09,2007-01-29,2017-01-18,Interventional,Phase 4,212,Completed,Single Versus Combination Medication Treatment for Children With Attention Deficit Hyperactivity Disorder,2007-01-01T00:00:00Z,2011-07-01T00:00:00Z,2011-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,"University of California, Los Angeles",NA,"University of California, Los Angeles",2007,2007,2011
NCT00429546,2013-06-24,2007-01-29,NA,Interventional,Phase 1,160,Completed,Assisting HIV-infected Mothers in Disclosing Their Serostatus to Their Children,2007-09-01T00:00:00Z,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2007,2007,2010
NCT00440089,2010-05-24,2007-02-23,NA,Interventional,Phase 2/Phase 3,76,Completed,Effects of Hands-on-Healing vs. Touch for Fatigued Breast Cancer Survivors,2005-10-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,NA,"University of California, Los Angeles",NA,NA,NA,NA,2007,2005,2009
NCT00451204,2016-05-10,2007-03-22,2016-01-20,Interventional,Phase 2,158,Completed,A Combination Trial of Copaxone Plus Estriol in Relapsing Remitting Multiple Sclerosis (RRMS),2007-03-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,"University of California, Los Angeles","University of California, Los Angeles (UCLA), Los Angeles, CA",NA,"University of California, Los Angeles (UCLA), Los Angeles, CA",NA,"University of California, Los Angeles",2007,2007,2014
NCT00454493,2019-03-11,2007-03-29,NA,Interventional,Not Applicable,71,Completed,"The Effect of Fish Oil Supplementation on Endothelial Function, Heart Rate Variability and Intimal Media Thickness of Patients With Coronary Artery Disease",2006-08-01T00:00:00Z,2008-12-01T00:00:00Z,2008-10-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Olive View-UCLA Education & Research Institute,"University of California, Los Angeles",NA,NA,NA,"University of California, Los Angeles",2007,2006,2008
NCT00458198,2016-11-23,2007-04-05,NA,Interventional,Not Applicable,21,Completed,Integrated Behavioral Therapy for Treating Children With Selective Mutism,2006-01-01T00:00:00Z,2009-06-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Los Angeles","Semel Institute for Neuroscience & Human Behavior, Univeristy of California Los Angeles (UCLA)",NA,NA,NA,NA,2007,2006,2009
