nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,usc_lead_sponsor,usc_principal_investigator,usc_study_director,usc_study_chair,usc_unspecified_official,usc_responsible_party,registration_year,start_year,completion_year
NCT00159484,2017-06-23,2005-09-08,NA,Interventional,Phase 1/Phase 2,75,Unknown status,Phase I/II Study of Celebrex and EPO906 in Patients With Metastatic Colorectal Cancer,2004-10-01T00:00:00Z,2017-12-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2004,2017
NCT00183040,2009-05-28,2005-09-13,NA,Interventional,Phase 2,108,Completed,HORMA: Hormonal Regulators of Muscle and Metabolism in Aging,2002-09-01T00:00:00Z,2007-02-01T00:00:00Z,2007-02-01T00:00:00Z,FALSE,Randomized,Double,NIH,TRUE,NA,"Keck School of Medicine, University of Southern California",NA,NA,NA,NA,2005,2002,2007
NCT00183742,2014-05-20,2005-09-09,NA,Interventional,Phase 1,35,Completed,Trial of Liposomal Doxorubicin (Doxil) and Weekly Docetaxel (Taxotere),2000-12-01T00:00:00Z,2006-05-01T00:00:00Z,2005-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2000,2006
NCT00183794,2014-05-20,2005-09-09,2012-10-06,Interventional,Phase 2,20,Completed,Clinical Trial of Docetaxel in Combination With Gemcitabine in Platinum-Resistant Ovarian Cancer and Primary Peritoneal Carcinoma,2002-11-01T00:00:00Z,2010-05-01T00:00:00Z,2009-05-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2002,2010
NCT00183807,2014-05-20,2005-09-09,NA,Interventional,Phase 2,6,Terminated,"A Study of Irinotecan, Cisplatin and Celebrex in Patients With Metastatic or Unresectable Esophageal Cancer",2003-10-01T00:00:00Z,2008-03-01T00:00:00Z,2006-02-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2003,2008
NCT00183820,2017-07-05,2005-09-09,NA,Interventional,Phase 2,30,Completed,"Study of Gemcitabine, Oxaliplatin, and Paclitaxel in Patients With Refractory Germ Cell Carcinoma",2004-11-01T00:00:00Z,2016-08-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2004,2016
NCT00183833,2014-05-20,2005-09-09,NA,Interventional,Phase 1,40,Completed,Study of Xeloda and Gleevec in Patients With Advanced Solid Tumors,2002-12-01T00:00:00Z,2010-08-01T00:00:00Z,2009-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2002,2010
NCT00183846,2014-05-20,2005-09-09,NA,Interventional,Phase 1,22,Completed,Study of Irinotecan Administered as a Continuous Infusion and Radiation Therapy for Upper Gastrointestinal Cancers,2000-12-01T00:00:00Z,2009-07-01T00:00:00Z,2007-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2000,2009
NCT00183859,2014-05-20,2005-09-09,NA,Interventional,Phase 1,42,Completed,Clinical and Pharmacokinetic Trial of Intra-Abdominal Irinotecan,1999-09-01T00:00:00Z,2009-04-01T00:00:00Z,2009-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,1999,2009
NCT00183872,2018-01-21,2005-09-09,2018-01-21,Interventional,Phase 2,40,Completed,Study of Irinotecan and Docetaxel in Patients With Metastatic or Unresectable Gastric or Gastroesophageal Junction Adenocarcinoma,2005-04-14T00:00:00Z,2015-10-20T00:00:00Z,2014-10-20T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California (U.S.C.)/ Norris Comprehensive Cancer Center,NA,NA,NA,NA,2005,2005,2015
NCT00183885,2018-05-10,2005-09-09,NA,Interventional,Phase 2,76,Unknown status,A Phase II Study of Intra-arterial Chemotherapy With Cisplatin and Mitomycin-C in Patients With Hepatocellular Carcinoma,2004-10-18T00:00:00Z,2019-05-28T00:00:00Z,2013-05-28T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2004,2019
NCT00183898,2019-05-14,2005-09-09,NA,Interventional,Phase 2,75,Unknown status,Study of Oxaliplatin and Xeloda and Cetuximab as First Line Treatment for Metastatic or Unresectable Gastric or Gastroesophageal Junction Cancer,2004-12-28T00:00:00Z,2019-12-28T00:00:00Z,2013-02-04T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2004,2019
NCT00183911,2014-05-20,2005-09-09,NA,Interventional,Phase 2,25,Completed,Study of 5-Fluorouracil and Leucovorin and Intra-abdominal Floxuridine Chemoradiation in Patients With Fully Resected Locally Advanced Gastric Adenocarcinoma,2003-11-01T00:00:00Z,2007-04-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2003,2007
NCT00183924,2014-05-20,2005-09-09,NA,Interventional,Phase 2,20,Completed,"Estramustine, Docetaxel, and Carboplatin for Patients With Hormone Refractory Prostate Cancer Progressing After Mitoxantrone-Based Chemotherapy.",2001-03-01T00:00:00Z,2008-12-01T00:00:00Z,2006-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2001,2008
NCT00183937,2018-05-10,2005-09-09,NA,Interventional,Phase 2,15,Completed,Study of Bortezomib and Docetaxel for Patients With Hormone Refractory Prostate Cancer,2005-04-30T00:00:00Z,2012-06-11T00:00:00Z,2010-10-23T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2005,2012
NCT00183950,2014-05-20,2005-09-09,NA,Interventional,Phase 1/Phase 2,12,Terminated,Study of Noscapine for Patients With Low Grade Non Hodgkin's Lymphoma or Chronic Lymphocytic Leukemia Refractory to Chemotherapy,2000-03-01T00:00:00Z,2006-12-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2005,2000,2006
NCT00183963,2014-05-20,2005-09-12,2012-11-09,Interventional,Phase 2,4,Terminated,A Pilot Clinical Trial to Evaluate the Biological Activity of Fulvestrant in Breast Ductal Carcinoma in Situ (DCIS),2006-08-01T00:00:00Z,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2006,2008
NCT00183976,2014-05-20,2005-09-12,NA,Interventional,Phase 2,15,Terminated,Pegylated Liposomal Doxorubicin (Doxil) With Rituximab in Relapsed AIDS-Related Non-Hodgkin's Lymphomas,2005-04-01T00:00:00Z,2006-01-01T00:00:00Z,2005-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2005,2006
NCT00183989,2014-05-20,2005-09-12,NA,Interventional,Phase 2,30,Terminated,"Combination Therapy With Fludarabine, Mitoxantrone and Rituximab in Mantle Cell Lymphoma",2000-08-01T00:00:00Z,2006-12-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2000,2006
NCT00184002,2017-07-13,2005-09-12,2017-07-13,Interventional,Phase 2,68,Completed,"Doxorubicin (Doxil) Combined With Rituxan, Cyclophosphamide, Vincristine and Prednisone in Newly Diagnosed Aggressive Non-Hodgkin's Lymphomas",2003-01-10T00:00:00Z,2013-05-07T00:00:00Z,2012-12-19T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2003,2013
NCT00184015,2017-04-08,2005-09-12,NA,Interventional,Phase 1/Phase 2,50,Unknown status,"Bortezomib and Bevacizumab (""BB-mib-mab"") in Patients With Advanced or Recurrent Renal Cell Cancer (RCC)",2005-08-18T00:00:00Z,2018-08-21T00:00:00Z,2016-08-21T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2005,2018
NCT00184028,2014-05-20,2005-09-12,2013-03-21,Interventional,Phase 2,12,Terminated,Combination of Taxotere and Oxaliplatin in Squamous Cell Carcinoma of the Head and Neck,2004-09-01T00:00:00Z,2010-07-01T00:00:00Z,2009-07-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2004,2010
NCT00184041,2014-05-20,2005-09-12,NA,Interventional,Phase 2,47,Completed,Intensified Post Remission Therapy Containing PEG-Asparaginase,2004-07-01T00:00:00Z,2012-12-01T00:00:00Z,2011-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2004,2012
NCT00184054,2014-07-16,2005-09-12,2014-06-13,Interventional,Phase 2,11,Terminated,Trial of Arsenic Trioxide With Ascorbic Acid in the Treatment of Adult Non-Acute Promyelocytic Leukemia (APL) Acute Myelogenous Leukemia,2002-04-01T00:00:00Z,2011-08-01T00:00:00Z,2009-06-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2002,2011
NCT00184067,2014-05-20,2005-09-12,NA,Interventional,Phase 2,23,Terminated,Continuation Booster Trial After a Vaccine Combining Tyrosinase/GP100/MART-1 Peptides Emulsified With Montanide ISA 51 With or Without GM-CSF for Patients With Melanoma,2004-05-01T00:00:00Z,2009-09-01T00:00:00Z,2007-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2004,2009
NCT00184080,2014-05-20,2005-09-13,NA,Interventional,Phase 2,7,Completed,Elsamitrucin (SPP 28090) in Patients With Relapsed or Refractory Non-Hodgkin's Lymphoma,2004-05-01T00:00:00Z,2006-04-01T00:00:00Z,2006-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,2004,2006
NCT00184093,2017-07-14,2005-09-12,2017-07-14,Interventional,Phase 1/Phase 2,35,Completed,Study of Gemcitabine and Concurrent Radiation Followed by Adjuvant Hysterectomy in Bulky Stage Ib and IIa Cervical Carcinoma,1999-06-01T00:00:00Z,2009-05-01T00:00:00Z,2008-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2005,1999,2009
NCT00222989,2017-04-12,2005-09-14,NA,Interventional,Not Applicable,0,Withdrawn,PPI Versus Placebo in Severe Functional Heartburn,2003-10-01T00:00:00Z,2100-12-01T00:00:00Z,2100-12-01T00:00:00Z,FALSE,NA,Double,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2005,2003,2100
NCT00233285,2016-07-11,2005-10-03,NA,Observational,NA,NA,Completed,Factors in Childhood Lung Susceptibility to Pollution,1999-09-01T00:00:00Z,2009-03-01T00:00:00Z,2009-03-01T00:00:00Z,FALSE,NA,NA,NIH,TRUE,NA,NA,NA,NA,University of Southern California,NA,2005,1999,2009
NCT00234039,2015-12-08,2005-10-05,2012-11-19,Interventional,Phase 2,58,Completed,"S0353, Gemcitabine in Treating Patients With Recurrent Bladder Cancer That Has Not Responded to Previous Bacillus Calmette-Guerin",2006-11-01T00:00:00Z,2013-04-01T00:00:00Z,2011-11-01T00:00:00Z,TRUE,NA,None (Open Label),NETWORK,TRUE,NA,NA,NA,University of Southern California,NA,NA,2005,2006,2013
NCT00234793,2015-06-11,2005-09-12,NA,Interventional,Phase 3,433,Completed,Maternal Problem-Solving in Childhood Cancer,2003-05-01T00:00:00Z,2010-04-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,University of Southern California,NA,NA,NA,2005,2003,2010
NCT00241696,2016-08-05,2005-10-17,NA,Observational,NA,NA,Completed,"Air Pollution, Inflammation, and New Onset Asthma",2005-08-01T00:00:00Z,2010-06-01T00:00:00Z,NA,FALSE,NA,NA,NIH,TRUE,NA,NA,NA,NA,University of Southern California,NA,2005,2005,2010
NCT00243919,2014-07-09,2005-10-24,2011-03-29,Interventional,Phase 3,408,Completed,Locomotor Experience Applied Post Stroke Trial,2006-04-01T00:00:00Z,2012-06-01T00:00:00Z,2010-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,"Co-Principal Investigator, Division of Biokinesiology and Physical Therapy, University of Southern California, Los Angeles, California","Director Data Management Core, Biostatistics Division, Department of Preventive Medicine, University of Southern California, Los Angeles, California",NA,NA,NA,2005,2006,2012
NCT00245336,2009-03-06,2005-10-25,NA,Interventional,Phase 3,401,Completed,Study of Recombinant Human Thrombin for Bleeding During Surgery,2005-10-01T00:00:00Z,2006-07-01T00:00:00Z,2006-06-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2005,2005,2006
NCT00255073,2014-05-21,2005-11-15,NA,Interventional,Phase 2,10,Completed,Does Reducing Spasticity Permit an Increase in Strength?,2005-01-01T00:00:00Z,2006-04-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2005,2005,2006
NCT00260169,2013-12-09,2005-11-29,NA,Interventional,Not Applicable,432,Completed,Determining Depression Treatment Preferences of Low-Income Latinos in Primary Care Settings,2005-11-01T00:00:00Z,2009-01-01T00:00:00Z,2007-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2005,2005,2009
NCT00264810,2013-08-23,2005-12-09,2013-08-23,Interventional,Phase 3,240,Completed,RNS® System Pivotal Study,2005-12-01T00:00:00Z,2011-05-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,Randomized,Double,INDUSTRY,TRUE,NA,University of Southern California,NA,NA,NA,NA,2005,2005,2011
NCT00279630,2014-12-02,2006-01-17,NA,Interventional,Phase 1,45,Completed,Exercise and Shoe Orthoses in Treatment of Posterior Tibial Tendon Dysfunction,2002-06-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2006,2002,2014
NCT00282906,2017-04-14,2006-01-25,NA,Interventional,Not Applicable,257,Completed,FDG Positron Emission Tomography and Computed Tomography (PET-CT) in Metastatic Prostate Cancer,2005-10-03T00:00:00Z,2014-08-19T00:00:00Z,2013-12-19T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,NA,2006,2005,2014
NCT00283712,2017-11-01,2006-01-26,2012-12-21,Interventional,Phase 2,20,Completed,Use of Infliximab for the Treatment of Pemphigus Vulgaris,2006-03-01T00:00:00Z,2011-03-01T00:00:00Z,2010-12-01T00:00:00Z,TRUE,Randomized,Double,NIH,TRUE,NA,"Department of Dermatology, Norris Cancer Center, University of Southern California",NA,NA,NA,NA,2006,2006,2011
NCT00285870,2013-03-11,2006-01-31,NA,Observational,NA,60,Completed,Quantification of Upper Extremity Hypertonia,2006-01-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2006,2006,2012
NCT00295295,2013-06-19,2006-02-21,NA,Interventional,Phase 2,34,Completed,Vibration Intervention to Improve Bone and Muscle in Children With Cerebral Palsy,2004-09-01T00:00:00Z,2007-09-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"Children's Orthopaedic Center, Children's Hospital Los Angeles, and Departments of Orthopaedics and Radiology, Keck School of Medicine, Department of Biomedical Engineering, School of Engineering, University of Southern California",NA,NA,NA,NA,2006,2004,2007
NCT00300235,2019-01-14,2006-03-07,2009-03-13,Observational,NA,1464,Completed,"Priapism in Boys and Men With Sickle Cell Disease - Demographics, Characteristics and Prevalence",2005-08-01T00:00:00Z,2008-03-01T00:00:00Z,2008-03-01T00:00:00Z,TRUE,NA,NA,OTHER,TRUE,NA,NA,NA,University of Southern California Los Angeles County & University of Southern California Medical Center,NA,NA,2006,2005,2008
NCT00300716,2019-10-10,2006-03-08,NA,Interventional,Phase 2/Phase 3,82,Completed,Trial of Memantine for Cognitive Impairment in Multiple Sclerosis,2004-04-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2006,2004,2009
NCT00306423,2017-03-30,2006-03-21,NA,Interventional,Phase 1,100,Completed,Rehabilitation Post Lumbar Microdiscectomy,2003-06-01T00:00:00Z,2014-08-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,University of Southern California,NA,University of Southern California,NA,NA,University of Southern California,2006,2003,2014
NCT00310128,2016-02-01,2006-03-29,NA,Interventional,Phase 2,0,Withdrawn,Combination Chemotherapy Followed by Rituximab and Yttrium Y 90 Ibritumomab Tiuxetan in Treating Patients With Relapsed or Refractory AIDS-Related Non-Hodgkin's Lymphoma,2006-02-01T00:00:00Z,NA,NA,FALSE,NA,NA,NETWORK,TRUE,NA,NA,NA,University of Southern California,University of Southern California,NA,2006,2006,NA
NCT00311545,2013-02-19,2006-04-05,NA,Interventional,Phase 2,0,Withdrawn,"S0351, CNTO 328 in Treating Patients With Unresectable or Metastatic Kidney Cancer",NA,NA,NA,FALSE,NA,None (Open Label),NETWORK,TRUE,NA,NA,NA,University of Southern California,NA,NA,2006,NA,NA
NCT00313690,2014-05-20,2006-04-10,NA,Interventional,Phase 1/Phase 2,0,Withdrawn,Cancer Treatment Followed by Surgery for Early Stage Non-small Cell Lung Cancer,2006-04-01T00:00:00Z,NA,NA,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,NA,NA,University of Southern California,2006,2006,NA
NCT00321399,2014-07-15,2006-05-01,NA,Observational,NA,3019,Completed,Study of Perfusion and Anatomy's Role in Coronary Artery (CAD),2006-06-01T00:00:00Z,2014-07-01T00:00:00Z,2010-03-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2006,2006,2014
NCT00323011,2014-05-20,2006-05-05,NA,Interventional,Phase 2,5,Terminated,FOLFIRI + Bevacizumab With or Without Dalteparin in First Line Treatment of Advanced Colorectal Cancer,2006-05-01T00:00:00Z,2007-11-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,University of Southern California,University of Southern California,NA,NA,NA,University of Southern California,2006,2006,2007
NCT00334451,2014-02-20,2006-06-05,NA,Observational,NA,891,Completed,RAPID-RF: Remote Active Monitoring in Patients With Heart Failure,2006-05-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,University of Southern California,NA,NA,NA,NA,2006,2006,2008
NCT00334776,2014-05-19,2006-06-07,NA,Interventional,Phase 2,6,Completed,Vaccine Therapy in Treating Patients With Metastatic Melanoma,2003-10-01T00:00:00Z,2005-06-01T00:00:00Z,2005-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,University of Southern California,NA,NA,University of Southern California,NA,NA,2006,2003,2005
NCT00336141,2014-05-19,2006-06-09,NA,Interventional,Phase 1,10,Completed,Vorinostat and IV Fluorouracil/Leucovorin (5FU/LV) in Patients With Metastatic Colorectal Cancer,2006-06-01T00:00:00Z,2009-04-01T00:00:00Z,2009-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,NA,2006,2006,2009
NCT00340379,2014-08-15,2006-06-20,2011-06-28,Interventional,Phase 2/Phase 3,72,Completed,Ziprasidone vs. Sertraline/Haloperidol in Psychotic Depression,2003-04-01T00:00:00Z,2005-08-01T00:00:00Z,2005-08-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,University of Southern California,NA,NA,NA,NA,2006,2003,2005
NCT00352326,2017-05-18,2006-07-12,NA,Interventional,Not Applicable,29,Completed,Optimizing Assisted Communication Devices for Children With Motor Impairments Using a Model of Information Rate and Channel Capacity,2006-01-01T00:00:00Z,2014-12-01T00:00:00Z,2014-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,University of Southern California,NA,NA,NA,NA,University of Southern California,2006,2006,2014
