nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT00368654,2018-05-18,2006-08-24,2017-12-11,Interventional,Phase 1/Phase 2,12,Completed,Evaluate Whether Combination Therapy With Methotrexate and Raptiva in Psoriasis Patients is Safe and Increases Efficacy,2007-01-01T00:00:00Z,2008-05-01T00:00:00Z,2008-05-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2006,2007,2008
NCT00368693,2015-04-06,2006-08-24,NA,Interventional,Phase 3,20,Terminated,Efficacy and Safety Study of Dermal-Living Skin Replacement to Treat Diabetic Foot Ulcers,2005-08-01T00:00:00Z,2007-09-01T00:00:00Z,2007-09-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2006,2005,2007
NCT00368719,2015-04-06,2006-08-24,NA,Interventional,Phase 4,0,Withdrawn,Evaluation to Assess the Long Term Safety of Tacrolimus Ointment for Atopic Dermatitis,2007-09-01T00:00:00Z,2016-07-01T00:00:00Z,NA,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Davis",Physician with UC Davis Department of Dermatology,NA,NA,NA,NA,2006,2007,2016
NCT00368784,2021-03-03,2006-08-24,NA,Observational,NA,426,Completed,T Cell Repertoire Analysis of Immune Mediated Skin Diseases,2007-01-01T00:00:00Z,2020-11-01T00:00:00Z,2020-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2006,2007,2020
NCT00371163,2015-04-20,2006-08-30,NA,Observational,NA,31,Completed,Molecular and Cellular Characterization of Spongiotic Dermatitis,2006-09-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2006,2006,2012
NCT00376727,2010-03-25,2006-09-13,NA,Interventional,Phase 1,27,Completed,Cetuximab in Treating Patients With Advanced Solid Tumors,2004-12-01T00:00:00Z,2007-12-01T00:00:00Z,2007-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,"University of California, Davis",2006,2004,2007
NCT00379158,2017-05-24,2006-09-20,NA,Interventional,Phase 4,393,Completed,Comparison of the Efficacy and Acceptability of Three Types of Micronutrient Supplements in Ghana,2003-10-01T00:00:00Z,2005-04-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2006,2003,2005
NCT00386971,2017-05-25,2006-10-10,NA,Interventional,Not Applicable,13,Completed,Effects of L-Carnitine on Postprandial Clearance of Triglyceride-rich Lipoproteins in HIV Patients on HAART,2006-10-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2006,2006,2009
NCT00387322,2010-03-25,2006-10-12,NA,Interventional,Phase 1/Phase 2,42,Completed,Pemetrexed Disodium and Erlotinib in Treating Patients With Advanced Non-Small Cell Lung Cancer or Other Solid Tumors,2005-03-01T00:00:00Z,2009-05-01T00:00:00Z,2007-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,NA,2006,2005,2009
NCT00387660,2018-01-05,2006-10-12,2017-01-13,Interventional,Phase 2,80,Completed,Irinotecan and Carboplatin in Treating Patients With Metastatic or Recurrent Small Cell Lung Cancer,2001-10-01T00:00:00Z,2009-01-01T00:00:00Z,2008-08-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,NA,2006,2001,2009
NCT00388089,2010-06-25,2006-10-12,NA,Interventional,Phase 1,24,Completed,Bortezomib and Topotecan in Treating Patients With Advanced Solid Tumors,2004-12-01T00:00:00Z,2008-06-01T00:00:00Z,2007-11-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,"University of California, Davis",2006,2004,2008
NCT00388115,2010-03-25,2006-10-12,NA,Interventional,Not Applicable,15,Completed,Radiofrequency Ablation in Treating Patients With Early Invasive Breast Cancer or Ductal Carcinoma in Situ,2001-10-01T00:00:00Z,2007-05-01T00:00:00Z,2007-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2006,2001,2007
NCT00389584,2017-10-31,2006-10-18,NA,Interventional,Phase 1/Phase 2,30,Completed,Irinotecan and Whole-Brain Radiation Therapy in Treating Patients With Brain Metastases From Solid Tumors,2002-12-01T00:00:00Z,2006-11-01T00:00:00Z,2006-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,"Assistant Professor (no longer at UC Davis); not to be confused with Allen M. Chen, MD",2006,2002,2006
NCT00389805,2018-01-05,2006-10-18,2017-01-20,Interventional,Phase 1/Phase 2,27,Completed,Bortezomib and Pemetrexed Disodium in Treating Patients With Advanced Non-Small Cell Lung Cancer or Other Solid Tumors,2005-03-01T00:00:00Z,2007-06-01T00:00:00Z,2006-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,NA,2006,2005,2007
NCT00389922,2012-04-17,2006-10-18,NA,Interventional,Phase 1,22,Completed,Lapatinib and Vinorelbine in Treating Patients With Advanced Solid Tumors,2005-12-01T00:00:00Z,2011-12-01T00:00:00Z,2009-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,"University of California, Davis",NA,NA,NA,2006,2005,2011
NCT00390429,2018-11-13,2006-10-18,2017-01-20,Interventional,Phase 1/Phase 2,81,Completed,Docetaxel and Erlotinib in Treating Patients With Advanced Non-Small Cell Lung Cancer or Other Solid Tumors,2002-07-01T00:00:00Z,2012-08-01T00:00:00Z,2008-08-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,NA,2006,2002,2012
NCT00408499,2017-03-27,2006-12-06,2017-01-19,Interventional,Phase 1/Phase 2,64,Completed,Erlotinib and Cetuximab in Treating Patients With Advanced Solid Tumors With Emphasis on Non-Small Cell Lung Cancer,2006-08-01T00:00:00Z,2013-01-01T00:00:00Z,2009-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,NA,2006,2006,2013
NCT00408772,2017-06-07,2006-12-06,NA,Interventional,Phase 2,0,Withdrawn,"Oxaliplatin, Capecitabine, and Bevacizumab Followed By Surgery and/or Radiofrequency Ablation in Patients With Colorectal Cancer",2007-06-01T00:00:00Z,2008-04-01T00:00:00Z,2008-04-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2006,2007,2008
NCT00423943,2017-08-31,2007-01-16,2017-01-18,Interventional,Phase 4,33,Completed,Modafinil for Treatment of Cognitive Dysfunction in Schizophrenia,2005-09-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2007,2005,2012
NCT00441844,2007-02-28,2007-02-27,NA,Interventional,Phase 2,50,Completed,Monocyte Function and Inflammation in Type 1 Diabetes and Its Modulation,2002-10-01T00:00:00Z,2005-07-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2007,2002,2005
NCT00450281,2015-10-23,2007-03-20,NA,Observational,NA,981,Completed,"S0424 - Carcinogens in Lung Tissue From Smokers (Closed to Entry as of 7/15/07) and Non-Smokers With Newly Diagnosed Stage I, Stage II, or Stage III Non-Small Cell Lung Cancer",2005-10-01T00:00:00Z,2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,NA,NA,NETWORK,TRUE,NA,NA,"University of California, Davis",NA,NA,NA,2007,2005,2012
NCT00453648,2017-05-24,2007-03-27,NA,Interventional,Not Applicable,130,Completed,Impact of Consumption of Orange-fleshed Sweet Potatoes on the Vitamin A Status of Bangladeshi Women of Reproductive Age,2006-03-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2006,2009
NCT00459485,2010-02-18,2007-04-11,NA,Interventional,Phase 4,58,Completed,Effects of Initiation and Discontinuation of Short Term Zinc Supplementation on Plasma Zinc Concentration,2007-04-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2007,2007
NCT00467077,2017-01-30,2007-04-25,2016-07-25,Interventional,Phase 2,21,Terminated,Gefitinib and PEG-Interferon Alfa-2b in Treating Patients With Unresectable or Metastatic Kidney Cancer,2004-09-01T00:00:00Z,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,TRUE,NA,None (Open Label),NETWORK,TRUE,NA,NA,"University of California, Davis",NA,NA,NA,2007,2004,2011
NCT00468832,2016-04-19,2007-05-01,NA,Observational,NA,551,Unknown status,Longitudinal Study of the Natural History of Duchenne Muscular Dystrophy (DMD),2005-12-01T00:00:00Z,2019-12-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,NA,NA,NETWORK,TRUE,NA,NA,"University of California, Davis",NA,NA,NA,2007,2005,2019
NCT00470548,2018-01-05,2007-05-03,2017-01-17,Interventional,Phase 1/Phase 2,49,Terminated,Abraxane and Alimta in Advanced Solid Tumors,2007-04-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,"University of California, Davis",NA,NA,NA,2007,2007,2014
NCT00482105,2015-04-20,2007-05-31,NA,Interventional,Not Applicable,7,Terminated,Early Diagnosis of Melanoma Using Expression Profiling and Non-Invasive Sampling of Skin Cells,2007-03-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2007,2007,2008
NCT00517010,2016-06-28,2007-08-15,2015-12-02,Interventional,Early Phase 1,6,Completed,Pilot Study of Lucentis Combined With Proton Beam Irradiation in Treating Wet Age-related Macular Degeneration,2007-05-01T00:00:00Z,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2007,2010
NCT00523510,2012-02-13,2007-08-30,NA,Interventional,Not Applicable,144,Completed,Feasibility and Pilot Efficacy of Flash-heated Breast Milk to Reduce Maternal-to-Child-Transmission of HIV in Tanzania,2008-03-01T00:00:00Z,2009-07-01T00:00:00Z,2009-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2008,2009
NCT00529204,2017-05-25,2007-09-12,2014-12-08,Interventional,Phase 2,1,Terminated,"Effects Of Exenatide On Liver Biochemistry, Liver Histology And Lipid Metabolism In Patients With Fatty Liver Disease",2007-10-01T00:00:00Z,2010-02-01T00:00:00Z,2009-07-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2007,2010
NCT00529633,2018-03-06,2007-09-12,2016-03-25,Interventional,Phase 3,16,Terminated,The Effect of Thalidomide in Suppression of the Systemic Inflammatory Response Syndrome in Hemodialysis Patients,2007-09-01T00:00:00Z,2009-12-01T00:00:00Z,2008-12-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2007,2007,2009
NCT00536185,2011-08-03,2007-09-05,NA,Interventional,Not Applicable,166,Completed,Heart & Health Study,2006-12-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,Randomized,Triple,FED,TRUE,NA,UC Davis & U.S. Department of Agriculture,NA,NA,NA,NA,2007,2006,2008
NCT00539175,2007-10-03,2007-10-02,NA,Interventional,Not Applicable,120,Completed,Treatment of Painful Diabetic Neuropathy With Photon Stimulation,2004-10-01T00:00:00Z,2006-10-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,NA,VA Northern California Health Care System; UC Davis School of Medicine,NA,NA,NA,NA,2007,2004,2006
NCT00554736,2015-04-20,2007-11-05,NA,Interventional,Phase 3,0,Withdrawn,Lactobacillus Acidophilus L92 on Markers of Allergic Inflammation by Nasal Provocation With Grass Pollen,2006-05-01T00:00:00Z,2008-08-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2006,2008
NCT00556686,2015-04-20,2007-11-08,NA,Observational,NA,0,Withdrawn,Salivary Catecholamines in Aphthous Stomatitis (Canker Sores),2006-08-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2006,2009
NCT00557154,2017-02-13,2007-11-08,NA,Interventional,Not Applicable,44,Completed,Ultrasound Assisted Peripheral Venous Access in Young Children,2003-08-01T00:00:00Z,2004-07-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2003,2004
NCT00572429,2012-12-17,2007-12-11,NA,Interventional,Not Applicable,0,Withdrawn,Effects of Mixed Exercise Regime and L-Carnitine Supplementation in HIV Patients on HAART,2008-07-01T00:00:00Z,2010-12-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",UC Davis Health System,NA,NA,NA,NA,2007,2008,2010
NCT00572884,2007-12-11,2007-12-11,NA,Interventional,Not Applicable,6,Completed,Metabolism of the Insecticide Permethrin,2006-02-01T00:00:00Z,2007-11-01T00:00:00Z,NA,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2006,2007
NCT00573313,2017-05-24,2007-12-12,2013-02-06,Interventional,Phase 3,94,Completed,Effects of SAMe in Patients With Alcoholic Liver Disease,2005-09-01T00:00:00Z,2009-09-01T00:00:00Z,2009-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2005,2009
NCT00574184,2017-10-27,2007-12-13,NA,Observational,NA,10,Completed,Pelvic Angiography in Non-Responders to Phosphodiesterase-5 Inhibitors (PANPI),2005-08-01T00:00:00Z,2008-03-01T00:00:00Z,2008-03-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2005,2008
NCT00575198,2017-06-19,2007-12-14,NA,Interventional,Not Applicable,280,Completed,Drainage Amount for Removal of Thoracostomy Tube,2007-12-01T00:00:00Z,2012-12-01T00:00:00Z,2012-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2007,2012
NCT00575679,2019-01-02,2007-12-14,NA,Interventional,Not Applicable,864,Completed,Behavior and Driving Safety Study,2008-01-01T00:00:00Z,2014-02-20T00:00:00Z,2014-02-20T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,"University of California, Davis",NA,NA,2007,2008,2014
NCT00579540,2017-05-25,2007-12-17,NA,Interventional,Not Applicable,66,Completed,"Compare Effects of Flax Seed Oil, and Fish Oil on Blood Sugar Levels",2007-09-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2007,2007,2009
NCT00579904,2017-04-20,2007-12-17,NA,Interventional,Not Applicable,96,Completed,"The Effects of Walnuts, Walnut-Oil, Almonds and Fish Oils on Glucose Homeostasis in Polycystic Ovary Syndrome",2006-04-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2006,2008
NCT00580255,2017-06-19,2007-12-20,NA,Observational,NA,0,Withdrawn,Comparison Study of BNP and Thoracic Impedance Measurements on Arrhythmias,2006-10-01T00:00:00Z,2006-11-01T00:00:00Z,2006-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2007,2006,2006
NCT00583856,2010-12-16,2007-12-22,NA,Observational,NA,3,Completed,Computer Modeling With Reconstruction of Maxillofacial Skeleton,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2007,2008
NCT00583921,2017-07-10,2007-12-26,NA,Observational,NA,0,Withdrawn,Ventricular Rate Regularization for Improved Quality of Life in Patients With CHF and AF,NA,NA,NA,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2007,NA,NA
NCT00583934,2010-07-12,2007-12-21,NA,Observational,NA,19,Completed,Is Screening for Esophageal Pathology in Asymptomatic Patients Post-Treatment for Head and Neck Cancer Beneficial?,2007-09-01T00:00:00Z,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2007,2007,2009
NCT00583960,2015-06-09,2007-12-26,NA,Observational,NA,0,Withdrawn,Office-based Radial Expansion Balloon Dilation of the Esophagus and Trachea,NA,NA,NA,FALSE,NA,NA,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,NA,NA
NCT00583973,2017-06-19,2007-12-22,NA,Observational,NA,11,Completed,Effect of Parenteral Iron Therapy on Inflammatory Response and Oxidative Stress Chronic Hemodialysis,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2007,2009
NCT00583999,2017-05-25,2007-12-21,NA,Observational,NA,104,Completed,The Role of Leptin Receptors in NASH,2006-01-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2007,2006,2009
NCT00584116,2017-05-25,2007-12-26,NA,Observational,NA,2,Completed,Balloon Aortic Valvuloplasty During Surgical Aortic Valve Replacement,2006-03-01T00:00:00Z,2008-03-01T00:00:00Z,2008-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2006,2008
NCT00584207,2009-04-21,2007-12-21,NA,Interventional,Early Phase 1,15,Terminated,Radiofrequency Ablation of Uterine Fibroids,2004-03-01T00:00:00Z,2008-07-01T00:00:00Z,2007-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis Dept. of Radiology",2007,2004,2008
NCT00584233,2022-01-26,2007-12-21,NA,Interventional,Not Applicable,76,"Active, not recruiting",Evaluation of Breast CT,2004-12-01T00:00:00Z,2022-06-30T00:00:00Z,2022-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Dept. of Radiology,NA,NA,NA,NA,2007,2004,2022
NCT00584259,2010-07-12,2007-12-26,NA,Interventional,Not Applicable,7,Completed,Effect of Coffee on Gastro-Esophageal Disease in Patients With Symptoms of Reflux,2006-05-01T00:00:00Z,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2006,2010
NCT00584272,2017-06-19,2007-12-26,NA,Observational,NA,88,Completed,Retrospective Study on the Outcome of Cleft Palate Repair: Comparing US Surgical and Ethicon Suture Materials,2007-03-01T00:00:00Z,2015-04-01T00:00:00Z,2015-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2007,2007,2015
