nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucdavis_lead_sponsor,ucdavis_principal_investigator,ucdavis_study_chair,ucdavis_study_director,ucdavis_unspecified_official,ucdavis_responsible_party,registration_year,start_year,completion_year
NCT02547077,2017-05-24,2015-09-09,NA,Interventional,Not Applicable,50,Completed,Use of 2-octylcyanoacrylate (Dermabond) Versus 5-0 Fast Absorbing Gut During Cutaneous Wound Closure,2015-07-01T00:00:00Z,2016-05-01T00:00:00Z,2015-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2016
NCT02548767,2021-09-14,2015-05-26,NA,Interventional,Not Applicable,36,Completed,Adverse Metabolic Effects of Dietary Sugar,2016-02-01T00:00:00Z,2020-03-13T00:00:00Z,2020-03-13T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,"University of California, Davis",NA,NA,2015,2016,2020
NCT02550574,2017-06-19,2015-09-09,NA,Interventional,Not Applicable,50,Completed,Use of 2-octylcyanoacrylate With Full-thickness Skin Grafts,2015-08-01T00:00:00Z,2017-05-01T00:00:00Z,2016-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2017
NCT02569723,2021-03-04,2015-07-27,2020-10-29,Interventional,Not Applicable,6,Completed,Oxaliplatin Microdosing Assay in Predicting Exposure and Sensitivity to Oxaliplatin-Based Chemotherapy,2015-10-16T00:00:00Z,2020-04-04T00:00:00Z,2018-04-20T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2015,2015,2020
NCT02594644,2018-10-30,2015-10-31,2017-11-03,Interventional,Not Applicable,32,Completed,The Use of Microneedles to Expedite Treatment Time in Photodynamic Therapy,2014-11-06T00:00:00Z,2016-06-22T00:00:00Z,2016-06-22T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2014,2016
NCT02594969,2017-05-25,2014-07-10,NA,Interventional,Not Applicable,20,Completed,The Effect of Diluted Sodium Hypochlorite Solution and Moisturizers on Skin Barrier Function in Atopic Dermatitis,2014-01-01T00:00:00Z,2015-05-01T00:00:00Z,2015-05-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2014,2014,2015
NCT02596750,2018-11-02,2015-10-31,2017-04-17,Interventional,Not Applicable,21,Completed,The Effect of Microneedle Pretreatment on Topical Anesthesia,2014-01-01T00:00:00Z,2015-06-01T00:00:00Z,2015-06-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2015,2014,2015
NCT02597777,2017-04-03,2015-10-31,NA,Interventional,Not Applicable,14,Completed,Topical Acetyl Hexapeptide-8 and the Cosmetic Appearance of Oily Skin,2016-01-01T00:00:00Z,2016-02-01T00:00:00Z,2016-02-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis, Dermatology",NA,NA,NA,NA,2015,2016,2016
NCT02601105,2021-05-02,2015-11-06,2017-03-30,Interventional,Not Applicable,15,Completed,Topical Centella Asiatica and the Cosmetic Appearance of Stretch Marks,2014-10-01T00:00:00Z,2015-11-01T00:00:00Z,2015-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",UC Davis Department of Dermatology,NA,NA,NA,NA,2015,2014,2015
NCT02603926,2018-11-13,2015-11-05,2018-10-17,Interventional,Phase 2,6,Completed,Treatment of Fragile-X Associated Tremor/Ataxia Syndrome (FXTAS) With Allopregnanolone,2015-10-01T00:00:00Z,2017-12-01T00:00:00Z,2016-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,UC Davis MIND Institute,NA,NA,NA,"University of California, Davis",2015,2015,2017
NCT02620813,2021-08-04,2015-12-01,NA,Interventional,Early Phase 1,32,Completed,De Novo Lipogenesis of Sebaceous Glands in Acne,2015-10-01T00:00:00Z,2017-10-12T00:00:00Z,2017-10-12T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2015,2015,2017
NCT02642653,2019-08-22,2015-12-21,2019-07-23,Interventional,Phase 4,30,Completed,Combining Lovastatin and a Parent-Implemented Language Intervention for Fragile X Syndrome,2016-01-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2015,2016,2018
NCT02642666,2017-05-24,2015-12-23,NA,Interventional,Not Applicable,23,Completed,"The Effects of Yoga on Attention, Impulsivity and Hyperactivity in Pre-school Age Children",2015-12-01T00:00:00Z,2016-08-01T00:00:00Z,2016-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2015,2015,2016
NCT02665741,2020-06-04,2016-01-25,2019-04-15,Interventional,Not Applicable,126,Completed,Comparison of Colon Adenoma Detection Rate Using Two Distal Colonoscope Attachments,2016-01-01T00:00:00Z,2017-02-01T00:00:00Z,2017-02-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02672176,2019-10-14,2016-01-20,2018-06-28,Interventional,Not Applicable,319,Completed,Improving Health in Diabetes Project,2016-02-01T00:00:00Z,2017-12-31T00:00:00Z,2017-12-31T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2017
NCT02679560,2021-02-03,2016-02-08,2020-12-16,Interventional,Phase 2,3,Terminated,Effects of Liposomal Bupivacaine for Acute Pain in Hip and Femur Fractures,2017-10-01T00:00:00Z,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2017,2019
NCT02747394,2019-05-01,2016-04-05,NA,Interventional,Not Applicable,106,Completed,Cognitive Training for Fragile X Syndrome,2013-01-01T00:00:00Z,2018-10-18T00:00:00Z,2018-10-18T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2013,2018
NCT02804490,2017-08-16,2016-06-15,NA,Interventional,Phase 3,255,Completed,Efficacy of Biofortified Maize to Improve Maternal and Infant Vitamin A Status,2016-03-01T00:00:00Z,2017-06-02T00:00:00Z,2017-06-02T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,NA,NA,"University of California, Davis",NA,NA,2016,2016,2017
NCT02840097,2021-09-01,2016-07-14,2021-05-28,Interventional,Phase 2,31,Completed,Traumatic Injury Clinical Trial Evaluating Tranexamic Acid in Children: A Pilot and Feasibility Study,2019-03-04T00:00:00Z,2020-10-03T00:00:00Z,2020-10-03T00:00:00Z,TRUE,Randomized,Triple,OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2016,2019,2020
NCT02841956,2021-06-22,2016-06-29,NA,Interventional,Not Applicable,427,Terminated,Reducing Duration of Untreated Psychosis Through Rapid Identification and Engagement,2014-09-01T00:00:00Z,2020-03-13T00:00:00Z,2020-03-13T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2014,2020
NCT02844582,2021-01-21,2016-06-28,2020-10-27,Interventional,Phase 2,2,Terminated,Cabazitaxel and Prednisone in Treating Patients With Metastatic Hormone-Resistant Prostate Cancer,2017-12-20T00:00:00Z,2019-06-04T00:00:00Z,2019-06-04T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2017,2019
NCT02852265,2018-12-06,2016-07-13,2018-03-27,Interventional,Phase 4,20,Completed,Nexplanon and Combined Oral Contraceptive (COC) Combined Use Study,2016-09-15T00:00:00Z,2017-07-26T00:00:00Z,2017-07-26T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02877810,2019-10-29,2016-08-03,NA,Interventional,Not Applicable,696,Completed,Evidence-Based Tele-Emergency Network Grant Program,2015-11-01T00:00:00Z,2019-08-01T00:00:00Z,2018-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2015,2019
NCT02899156,2020-07-08,2016-07-27,2020-06-09,Interventional,Phase 4,22,Terminated,Flumazenil for Hypoactive Delirium Secondary to Benzodiazepine Exposure,2016-03-01T00:00:00Z,2019-04-16T00:00:00Z,2019-04-16T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2019
NCT02902913,2021-03-31,2016-09-07,2018-07-26,Interventional,Not Applicable,9,Completed,Impact of Extra Virgin Olive Oil Oleocanthal Content on Platelet Reactivity,2015-01-01T00:00:00Z,2015-09-01T00:00:00Z,2015-09-01T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2015,2015
NCT02905851,2018-06-28,2016-06-09,NA,Interventional,Not Applicable,4,Completed,Teledermatology and Modulation of Antibiotic Dose in Acne Vulgaris,2016-05-01T00:00:00Z,2018-05-01T00:00:00Z,2018-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2018
NCT02930941,2021-11-03,2016-10-10,2021-08-24,Interventional,Phase 4,35,Terminated,Topical Intranasal Tranexamic Acid for Epistaxis in the Emergency Department,2016-02-01T00:00:00Z,2020-12-31T00:00:00Z,2020-12-31T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2020
NCT02938598,2021-04-08,2016-10-17,NA,Interventional,Not Applicable,60,Completed,Motivating Our Mothers 2,2016-10-01T00:00:00Z,2019-05-23T00:00:00Z,2019-05-23T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2019
NCT02938650,2017-10-09,2016-10-17,NA,Interventional,Phase 1,30,Completed,Nitrosomonas Eutropha on Nitrolipids in the Skin,2016-10-01T00:00:00Z,2017-05-01T00:00:00Z,2017-05-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2017
NCT02938715,2018-01-11,2016-10-17,NA,Interventional,Not Applicable,26,Completed,Pilot Study of the Pragmatic Use of Mobile Phone Based Follow up of Actinic Keratoses Treated With Topical 5-fluorouracil,2016-10-01T00:00:00Z,2017-09-01T00:00:00Z,2017-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02950402,2018-03-20,2016-10-28,NA,Interventional,Not Applicable,27,Completed,Dried Plums and Chronic Disease Markers,2016-06-01T00:00:00Z,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT02954315,2018-10-15,2016-11-01,NA,Interventional,Not Applicable,31,Completed,The Effect of Almonds on Skin Lipids and Wrinkles,2016-10-25T00:00:00Z,2018-04-30T00:00:00Z,2018-04-30T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2016,2016,2018
NCT02957136,2021-04-27,2016-10-31,2020-12-17,Interventional,Not Applicable,194,Completed,Rapid Diagnostics for Upper Respiratory Infections in the Emergency Department,2016-12-08T00:00:00Z,2018-04-30T00:00:00Z,2018-04-30T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2018
NCT02964377,2021-11-22,2016-11-07,2021-07-01,Interventional,Phase 1/Phase 2,15,Completed,Plus Epicatechin Duchenne Muscular Dystrophy in Non-ambulatory Adolescents,2016-11-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2016,2016,2018
NCT02986113,2019-10-28,2016-12-02,NA,Interventional,Not Applicable,93,Completed,Men and Providers Preventing Suicide (MAPS),2016-12-01T00:00:00Z,2019-09-01T00:00:00Z,2019-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2019
NCT02994940,2021-01-28,2016-12-13,2020-11-03,Interventional,Phase 4,74,Completed,Modified Pre-operative Oral Doses Acetaminophen Versus Intravenous Acetaminophen,2017-08-28T00:00:00Z,2019-07-03T00:00:00Z,2019-07-03T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",UC Davis Children's Hospital,NA,NA,NA,NA,2016,2017,2019
NCT03000751,2020-03-23,2016-12-12,NA,Interventional,Not Applicable,1200000,Unknown status,CT DOSE Collaboratory,2016-07-01T00:00:00Z,2020-12-01T00:00:00Z,2020-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2016,2016,2020
NCT03002883,2017-03-29,2016-12-19,NA,Interventional,Not Applicable,113,Completed,STAND Community College Tobacco Cessation Trial,2014-09-01T00:00:00Z,2016-06-01T00:00:00Z,2016-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2014,2016
NCT03010137,2020-05-29,2017-01-03,2020-03-26,Interventional,Not Applicable,30,Terminated,Incisional Negative Pressure Wound Therapy in High Risk Patients Undergoing Panniculectomy: A Prospective Randomized Controlled Trial,2015-12-01T00:00:00Z,2019-03-13T00:00:00Z,2019-03-13T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2015,2019
NCT03013842,2018-01-29,2016-12-05,NA,Interventional,Not Applicable,6,Terminated,"Feasibility of a Non-invasive, Trans-abdominal, Low Cost Fetal Oximetry Probe on Pregnant Human Subjects",2016-12-12T00:00:00Z,2017-08-02T00:00:00Z,2017-08-02T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2016,2017
NCT03022929,2018-12-18,2017-01-11,NA,Interventional,Not Applicable,257,Completed,A Multifaceted Intervention to Improve Prescribing for Acute Respiratory Infection for Adults and Children in Emergency Department and Urgent Care Settings,2017-01-01T00:00:00Z,2018-09-24T00:00:00Z,2018-09-24T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2018
NCT03041103,2017-10-03,2017-01-31,NA,Interventional,Not Applicable,20,Completed,Acceptability and Tolerance of a Protein and Micronutrient Fortified Food,2017-01-31T00:00:00Z,2017-06-30T00:00:00Z,2017-06-30T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2017,2017
NCT03054597,2017-10-04,2017-02-13,NA,Interventional,Not Applicable,19,Completed,Use of Eye Exercises to Improve Vision,2012-02-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2012,2012
NCT03065166,2017-10-03,2017-02-14,NA,Interventional,Not Applicable,20,Completed,Dried Cabernet Grapes and Cardiovascular Risk Markers,2016-09-01T00:00:00Z,2017-07-01T00:00:00Z,2017-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2016,2017
NCT03065504,2018-12-18,2016-11-01,NA,Interventional,Not Applicable,30,Completed,Turmeric and Turmeric-containing Tablets and Sebum Production,2016-11-01T00:00:00Z,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2017
NCT03066791,2018-12-18,2016-11-01,NA,Interventional,Not Applicable,30,Completed,Turmeric and Curcumin on Sebum Production,2016-11-30T00:00:00Z,2017-08-28T00:00:00Z,2017-08-28T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2016,2016,2017
NCT03075163,2019-06-04,2017-01-11,2019-04-18,Interventional,Phase 4,300,Terminated,Post-Operative Therapy for Nausea or Vomiting,2016-10-18T00:00:00Z,2018-12-01T00:00:00Z,2017-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2016,2018
NCT03080142,2021-04-01,2017-03-09,2020-11-16,Interventional,Phase 4,86,Completed,TAP Block Catheters vs Liposomal Bupivacaine for Pain Control After Colorectal Surgery,2017-03-01T00:00:00Z,2019-05-29T00:00:00Z,2019-05-29T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Health,NA,NA,NA,NA,2017,2017,2019
NCT03080493,2020-04-06,2017-03-09,2020-03-06,Interventional,Phase 4,121,Completed,Gabapentin for Pain Control After Osmotic Dilator Insertion and Prior to D&E Procedure: a Randomized Controlled Trial,2017-03-20T00:00:00Z,2018-11-05T00:00:00Z,2018-11-05T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,"University of California, Davis",NA,NA,2017,2017,2018
NCT03100617,2020-08-20,2017-03-24,2020-02-18,Interventional,Not Applicable,6,Completed,Alzheimer's Family Caregiver Intervention in Vietnam,2017-08-26T00:00:00Z,2018-06-18T00:00:00Z,2018-06-18T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2018
NCT03112863,2021-10-05,2017-03-27,2021-07-09,Interventional,Early Phase 1,44,Completed,Comparison of the Cosmetic Effects of Bakuchiol and Retinol,2017-03-24T00:00:00Z,2019-03-01T00:00:00Z,2019-03-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2017,2017,2019
NCT03114111,2021-08-04,2017-02-14,NA,Interventional,Early Phase 1,12,Completed,Pilot Study for the Use of Photodynamic Therapy in the Treatment of Seborrheic Dermatitis,2017-01-01T00:00:00Z,2019-12-04T00:00:00Z,2019-12-04T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2019
NCT03129945,2021-10-07,2015-01-05,2021-06-14,Interventional,Not Applicable,36,Completed,Comparison of Nifedipine Versus Indomethacin for Acute Preterm Labor,2017-01-17T00:00:00Z,2019-04-18T00:00:00Z,2019-04-18T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, Davis",NA,NA,NA,NA,2015,2017,2019
NCT03153722,2021-04-17,2017-05-02,NA,Interventional,Not Applicable,5478,Completed,Pediatric Ward Discharge Quality Improvement,2017-05-15T00:00:00Z,2020-12-31T00:00:00Z,2020-12-31T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2020
NCT03158883,2021-10-19,2017-05-08,NA,Interventional,Early Phase 1,8,Completed,UCDCC#270: Avelumab and Stereotactic Ablative Radiotherapy in Non-responding and Progressing NSCLC Patients,2017-05-17T00:00:00Z,2020-06-24T00:00:00Z,2020-04-09T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, Davis",NA,NA,NA,"University of California, Davis",2017,2017,2020
NCT03175003,2019-05-28,2017-02-13,NA,Interventional,Not Applicable,68,Completed,Assessment of a New Food Product in Metabolically at Risk Children,2017-06-15T00:00:00Z,2018-05-24T00:00:00Z,2018-03-24T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2018
NCT03192241,2019-04-01,2017-06-16,NA,Interventional,Not Applicable,120,Completed,PUMP (Providing the Underprivileged With Manual Pumps): An RCT,2017-05-17T00:00:00Z,2019-01-30T00:00:00Z,2019-01-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2017,2019
NCT03194620,2017-10-31,2017-06-19,NA,Interventional,Not Applicable,12,Completed,"Absorption, Metabolism and Excretion of Dietary Polyphenolic Bioactives in Humans",2016-08-01T00:00:00Z,2017-01-12T00:00:00Z,2017-01-12T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2017,2016,2017
NCT03197649,2020-07-14,2017-06-14,NA,Interventional,Not Applicable,15,Completed,CO2 Laser Phototherapy for Management of Mature Burn Scars,2017-05-22T00:00:00Z,2019-04-29T00:00:00Z,2019-04-29T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2017,2017,2019
NCT03199716,2019-06-10,2015-02-19,NA,Interventional,Not Applicable,27,Completed,Parent Mentors to Improve Adherence to Type I Diabetes Care Regimen in Adolescents,2014-09-01T00:00:00Z,2017-03-23T00:00:00Z,2017-03-23T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Pediatrics Endocrinology,NA,NA,NA,NA,2015,2014,2017
NCT03201809,2021-10-14,2017-06-21,2021-07-08,Interventional,Not Applicable,12,Terminated,Comparison of Preoperative Ultrasound Guided Pectoralis Nerve Block Placement Versus Intra-operative Placement: A Prospective Randomized Trial,2016-09-01T00:00:00Z,2020-03-23T00:00:00Z,2020-03-23T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2016,2020
NCT03201822,2017-06-26,2017-06-19,NA,Interventional,Not Applicable,14,Completed,"Intake-dependent Effect of Cocoa Flavanol Absorption, Metabolism and Excretion in Humans",2013-04-01T00:00:00Z,2013-05-25T00:00:00Z,2013-05-25T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2017,2013,2013
NCT03203174,2017-07-14,2015-12-01,NA,Interventional,Phase 1,13,Completed,The Use of Microneedles With Topical Botulinum Toxin for Treatment of Palmar Hyperhidrosis,2015-01-01T00:00:00Z,2016-08-02T00:00:00Z,2016-08-02T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2015,2015,2016
NCT03204526,2021-06-01,2016-12-09,2021-02-08,Interventional,Not Applicable,15,Completed,Low Frequency Deep Brain Stimulation of the Subthalamic Nucleus in Parkinson's Disease,2015-06-01T00:00:00Z,2019-11-01T00:00:00Z,2019-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2016,2015,2019
NCT03204539,2020-05-14,2017-06-13,2020-05-14,Interventional,Phase 4,1,Terminated,INdividualized ITI Based on Fviii(ATE) Protection by VWF,2017-06-01T00:00:00Z,2019-07-19T00:00:00Z,2019-07-19T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2019
NCT03205254,2021-08-05,2017-06-27,NA,Interventional,Not Applicable,10,Completed,Effects of Short-term Diet on HDL Composition and Function,2016-03-28T00:00:00Z,2019-07-01T00:00:00Z,2019-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",UC Davis Nutrition Department,NA,NA,NA,NA,2017,2016,2019
NCT03214133,2021-08-02,2017-07-07,NA,Interventional,Not Applicable,12,Completed,Effects of Epicatechin-rich Cocoa on Collagen Synthesis,2017-05-23T00:00:00Z,2018-08-30T00:00:00Z,2018-08-30T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",UC Davis,NA,NA,NA,NA,2017,2017,2018
NCT03218982,2021-10-06,2017-06-12,NA,Interventional,Not Applicable,11,Completed,Vietnamese Caregiver Intervention Study,2017-05-22T00:00:00Z,2020-03-31T00:00:00Z,2020-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2017,2020
NCT03224871,2020-04-05,2017-07-05,NA,Interventional,Early Phase 1,3,Completed,UCDCC#269: A Pilot Study of Interlesional IL-2 and RT in Patients With NSCLC.,2017-08-11T00:00:00Z,2020-01-10T00:00:00Z,2020-01-10T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,"University of California, Davis",2017,2017,2020
NCT03236662,2021-11-22,2016-11-07,2021-04-06,Interventional,Phase 2,2,Completed,(-)- Epicatechin Becker Muscular Dystrophy,2016-11-01T00:00:00Z,2017-12-01T00:00:00Z,2017-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,NA,NA,NA,NA,"University of California, Davis",2016,2016,2017
NCT03248609,2019-04-30,2017-08-09,NA,Interventional,Not Applicable,14,Completed,Glycemic Index of Table Grape Varietals,2017-07-31T00:00:00Z,2018-06-04T00:00:00Z,2018-06-04T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2018
NCT03286595,2017-09-13,2017-07-24,NA,Interventional,Not Applicable,60,Completed,Smartphone Applications Youth With Early Psychosis in Community Outpatient Settings,2015-08-19T00:00:00Z,2016-12-31T00:00:00Z,2016-12-31T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2015,2016
NCT03293004,2018-08-17,2017-09-15,NA,Interventional,Not Applicable,23,Completed,Collagen Vitamin C Dose Response Performance,2017-09-13T00:00:00Z,2018-05-24T00:00:00Z,2018-05-24T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Davis",NA,NA,NA,NA,NA,2017,2017,2018
NCT03302988,2018-09-20,2017-10-02,NA,Interventional,Not Applicable,33,Completed,Wound Eversion Versus Planar Closure for Face or Neck Wounds,2015-10-13T00:00:00Z,2017-07-25T00:00:00Z,2016-07-06T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2015,2017
NCT03303014,2021-04-20,2017-10-02,NA,Interventional,Not Applicable,50,Completed,5-0 Prolene Versus 5-0 Fast Absorbing Gut,2015-10-13T00:00:00Z,2019-10-01T00:00:00Z,2016-03-15T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, Davis","University of California, Davis",NA,NA,NA,NA,2017,2015,2019
