nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT00233324,2019-04-16,2005-10-03,2014-11-16,Interventional,Phase 3,1316,Completed,Surfactant Positive Airway Pressure and Pulse Oximetry Trial,2005-02-01T00:00:00Z,2016-08-01T00:00:00Z,2009-02-01T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2005,2005,2016
NCT00241579,2006-06-21,2005-10-17,NA,Interventional,Phase 1/Phase 2,15,Completed,Analgesic Efficacy of Smoked Cannabis,2002-02-01T00:00:00Z,2004-01-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2005,2002,2004
NCT00245206,2018-12-13,2005-10-25,NA,Interventional,Phase 4,406,Completed,Side Effects of Newer Antipsychotics in Older Adults,2005-08-01T00:00:00Z,2010-10-01T00:00:00Z,2010-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2005,2005,2010
NCT00247637,2013-07-01,2005-10-31,NA,Observational,NA,2025,Completed,The Genetic Basis of Inherited Neurologic Deficits in People With Schizophrenia,2003-05-01T00:00:00Z,2008-09-01T00:00:00Z,2008-09-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Diego",NA,NA,"University of California, San Diego",NA,"University of California, San Diego",2005,2003,2008
NCT00248378,2006-06-21,2005-11-02,NA,Interventional,Phase 1/Phase 2,30,Completed,Short-Term Effects of Medicinal Cannabis Therapy on Spasticity in Multiple Sclerosis,2001-09-01T00:00:00Z,2005-03-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2005,2001,2005
NCT00255580,2008-02-20,2005-11-17,NA,Interventional,Phase 1/Phase 2,28,Completed,Medicinal Cannabis for Painful HIV Neuropathy,2001-09-01T00:00:00Z,2006-11-01T00:00:00Z,2006-11-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2005,2001,2006
NCT00255879,2013-06-05,2005-11-16,NA,Interventional,Phase 1,250,Completed,Movement Disorders Caused by Antipsychotic Drugs in Older Patients,1999-01-01T00:00:00Z,2004-08-01T00:00:00Z,2004-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2005,1999,2004
NCT00256542,2006-09-28,2005-11-17,NA,Interventional,Phase 2,90,Completed,Study of U101 for Bladder Pain and/or Urgency,2006-01-01T00:00:00Z,2006-09-01T00:00:00Z,NA,FALSE,Randomized,Double,INDUSTRY,TRUE,NA,UCSD,NA,NA,NA,NA,2005,2006,2006
NCT00260533,2016-05-19,2005-11-29,2012-06-13,Interventional,Phase 2/Phase 3,27,Completed,Efficacy and Tolerability of Atomoxetine (Strattera) in Adult Patients With Generalized Social Anxiety Disorder,2005-11-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2005,2005,2008
NCT00265408,2014-12-05,2005-12-12,NA,Interventional,Phase 1,0,Withdrawn,Pilot Study of Aspirin Versus Warfarin for Cervicocephalic Arterial Dissection,2005-12-01T00:00:00Z,2007-03-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD Stroke Center,NA,NA,NA,NA,2005,2005,2007
NCT00271570,2010-06-11,2005-12-30,2009-05-01,Interventional,Phase 1,24,Completed,Infliximab (Remicade) for Patients With Acute Kawasaki Disease,2004-04-01T00:00:00Z,2006-10-01T00:00:00Z,2006-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD/CHHC,NA,NA,NA,"University of California, San Diego",2005,2004,2006
NCT00272441,2016-07-11,2006-01-03,NA,Interventional,Not Applicable,NA,Completed,Prevention of Early Asthma in Kids (PEAK),2001-01-01T00:00:00Z,2004-09-01T00:00:00Z,NA,FALSE,NA,NA,NIH,TRUE,NA,NA,NA,NA,"University of California, San Diego",NA,2006,2001,2004
NCT00272506,2016-07-11,2006-01-03,NA,Interventional,Phase 3,NA,Completed,Pediatric Asthma Controller Trial (PACT),2002-08-01T00:00:00Z,2004-09-01T00:00:00Z,NA,FALSE,NA,NA,NIH,TRUE,NA,NA,NA,NA,"University of California, San Diego",NA,2006,2002,2004
NCT00281606,2020-06-25,2006-01-23,NA,Interventional,Phase 4,65,Completed,A Multicenter Study to Assess the Tolerability of Once Daily Lopinavir/Ritonavir (LPV/r) Liquid Versus Capsules,2006-02-14T00:00:00Z,2012-06-13T00:00:00Z,2007-10-16T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2006,2006,2012
NCT00282841,2019-07-18,2006-01-26,2010-09-27,Interventional,Not Applicable,61,Terminated,Visualization of Cerebral Arteries Using Contrast-Enhanced Transcranial Ultrasound in Stroke Patients,2005-03-01T00:00:00Z,2007-10-01T00:00:00Z,2007-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",UCSD Stroke Center,NA,NA,NA,NA,2006,2005,2007
NCT00283088,2011-01-11,2006-01-26,NA,Interventional,Phase 1,130,Completed,Intravenous Thrombolysis Plus Hypothermia for Acute Treatment of Ischemic Stroke,2003-10-01T00:00:00Z,2009-05-01T00:00:00Z,2008-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","University of California San Diego, Stroke Center",NA,NA,NA,"University of California San Diego, Stroke Center",2006,2003,2009
NCT00283257,2017-06-26,2006-01-25,NA,Interventional,Not Applicable,441,Completed,Simultaneous Care: Linking Palliation to Clinical Trials,2002-02-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2002,2013
NCT00283868,2015-06-02,2006-01-26,2009-03-27,Observational,NA,234,Completed,Stroke Team Remote Evaluation Using a Digital Observation Camera,2004-01-01T00:00:00Z,2007-08-01T00:00:00Z,2007-08-01T00:00:00Z,TRUE,NA,NA,OTHER,TRUE,"University of California, San Diego",UCSD Stroke Center,NA,NA,NA,UCSD Stroke Center,2006,2004,2007
NCT00286780,2010-08-12,2006-02-03,NA,Interventional,Phase 2,19,Completed,Phase 2 Safety and Efficacy Study of AT-101 in Combination With Rituximab in Patients With Chronic Lymphocytic Leukemia,2006-01-01T00:00:00Z,2007-11-01T00:00:00Z,2007-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2007
NCT00287235,2017-04-04,2006-02-02,NA,Interventional,Not Applicable,70,Completed,Efficacy of Albumin Dialysis to Treat Patients With Hepatic Encephalopathy Using The Molecular Adsorbent Recirculating System (MARS),2000-09-01T00:00:00Z,2004-04-01T00:00:00Z,2003-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,University of California San Diego Medical Center (UCSD),NA,NA,NA,NA,2006,2000,2004
NCT00291512,2011-10-12,2006-02-10,NA,Interventional,Phase 2,NA,Completed,Promoting Safer Sex in HIV+ Homosexual and Bisexual Men Who Use Methamphetamine,NA,NA,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2006,NA,NA
NCT00295217,2018-12-19,2006-02-21,NA,Interventional,Phase 3,15,Completed,MR Guided Focused Ultrasound Surgery in the Treatment of Uterine Fibroids: Software V4.2 Validation,2006-02-01T00:00:00Z,2006-10-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2006
NCT00296764,2021-02-28,2006-02-24,NA,Observational,NA,302,Completed,Characterization of Angelman Syndrome,2006-02-01T00:00:00Z,2014-08-01T00:00:00Z,2014-08-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,NA,"Rady Childrens Hospital San Diego, UCSD Dept of Pediatrics",NA,NA,NA,2006,2006,2014
NCT00300079,2016-11-17,2006-03-06,NA,Interventional,Phase 4,30,Completed,Study of the Intraocular Pressure (IOP)-Lowering Efficacy of Azopt 1.0% Compared to Timolol 0.5% in Patients With Glaucoma or Ocular Hypertension,2006-09-01T00:00:00Z,2007-09-01T00:00:00Z,2007-09-01T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2007
NCT00302861,2008-03-14,2006-03-13,NA,Interventional,Phase 1/Phase 2,86,Terminated,A Study to Evaluate the Treatment of Previously Untreated B-Cell Chronic Lymphocytic Leukemia (B-CLL),2006-03-01T00:00:00Z,NA,NA,FALSE,NA,NA,INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,NA
NCT00304538,2006-08-21,2006-03-16,NA,Interventional,Phase 1,10,Completed,"A Study of the Safety, Tolerability, Pharmacokinetics and Pharmacodynamic Activity of Very Low Dose-Glucagon in Subjects With Type 1 Diabetes Mellitus",2006-03-01T00:00:00Z,2006-07-01T00:00:00Z,NA,FALSE,Randomized,Single,INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2006
NCT00304798,2015-02-03,2006-03-16,NA,Interventional,Phase 1,0,Withdrawn,Study of Admission Versus Discharge After Transient Ischemic Attack (TIA),2006-03-01T00:00:00Z,2007-03-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD Stroke Center,NA,NA,NA,NA,2006,2006,2007
NCT00315562,2015-02-03,2006-04-14,NA,Interventional,Phase 1,0,Withdrawn,Study of Early Versus Delayed Carotid Endarterectomy (CEA) for Small to Medium-sized Ischemic Stroke Caused by High-grade Carotid Stenosis,2006-04-01T00:00:00Z,2007-03-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,NA,2006,2006,2007
NCT00315575,2009-01-22,2006-04-14,NA,Observational,NA,90,Completed,Memory Imaging of Normal Aging,2005-08-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,NA,NA,NIH,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2005,2008
NCT00318708,2018-03-22,2006-04-25,2012-04-27,Interventional,Phase 3,92,Completed,Asthma Clinical Research Network (ACRN) Trial - Macrolides in Asthma (MIA),2006-06-01T00:00:00Z,2009-04-01T00:00:00Z,2009-04-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2009
NCT00318747,2013-02-01,2006-04-25,NA,Interventional,Phase 2,140,Terminated,Treatment of Ragweed-Allergic Asthma With an Immunostimulatory Drug,2006-04-01T00:00:00Z,2006-11-01T00:00:00Z,NA,FALSE,Randomized,Double,NIH,TRUE,NA,NA,"University of California, San Diego",NA,NA,NA,2006,2006,2006
NCT00320372,2015-12-22,2006-05-01,2015-12-18,Observational,NA,795,Completed,Treatment-Resistant Depression Registry,2006-01-01T00:00:00Z,2015-05-01T00:00:00Z,2015-03-01T00:00:00Z,TRUE,NA,NA,INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2015
NCT00326339,2009-04-16,2006-05-12,NA,Interventional,Phase 2,189,Completed,Treatment of Arthritis With Syk Kinase Inhibition (TASKI-1),2006-08-01T00:00:00Z,2007-12-01T00:00:00Z,2007-10-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2007
NCT00330980,2014-03-19,2006-05-26,NA,Interventional,Phase 4,1000,Completed,"Effects of Statin Medications on Mental Processes, Behavior, and Serotonin Levels",2000-04-01T00:00:00Z,2004-03-01T00:00:00Z,2004-03-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2000,2004
NCT00331188,2008-07-07,2006-05-26,NA,Interventional,Phase 3,70,Completed,Use of Sanvar® With Endoscopic Treatment for the Control of Acute Variceal Bleeding,2006-05-01T00:00:00Z,2008-07-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2008
NCT00338572,2012-06-07,2006-06-16,NA,Interventional,Not Applicable,185,Completed,Effect of Exercise and Diet on Inflammation in Hypertensive Individuals,2006-06-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2006,2012
NCT00338832,2013-08-06,2006-06-16,NA,Interventional,Phase 3,86,Completed,Effectiveness of a Lifestyle Intervention for Increasing Physical Activity in Adults With Schizophrenia,2006-06-01T00:00:00Z,2011-08-01T00:00:00Z,2011-08-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2011
NCT00338845,2013-04-09,2006-06-16,NA,Interventional,Phase 2,1800,Completed,Share Safer Sex Counseling Program for Changing Sexual Risk Behaviors in Mexican Female Sex Workers,2003-12-01T00:00:00Z,2008-11-01T00:00:00Z,2008-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","Dept. of Psychiatry, University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2003,2008
NCT00338949,2020-10-05,2006-06-16,2016-05-17,Interventional,Phase 4,77,Completed,Ziprasidone for Improving Insulin Sensitivity in People With Schizophrenia Who Are at Risk for Diabetes,2006-06-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego & VA San Diego Healthcare System",NA,NA,NA,NA,2006,2006,2009
NCT00338975,2015-06-01,2006-06-16,NA,Interventional,Not Applicable,179,Completed,Cognitive Behavioral Social Skills Training for Improving Social Functioning in People With Schizophrenia,2005-06-01T00:00:00Z,2011-02-01T00:00:00Z,2011-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,VA San Diego Healthcare System/University of California San Diego,NA,NA,NA,NA,2006,2005,2011
NCT00344214,2012-09-27,2006-06-23,NA,Interventional,Not Applicable,432,Completed,STD Risk Reduction for Heterosexual Methamphetamine Users,2006-10-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2006,2012
NCT00347269,2017-04-08,2006-06-30,2017-04-08,Interventional,Phase 4,1004,Completed,Primary Care Intervention Strategy for Anxiety Disorders,2006-06-01T00:00:00Z,2009-10-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Diego, San Diego, CA",NA,NA,NA,NA,2006,2006,2009
NCT00348933,2012-09-21,2006-07-03,2011-06-16,Interventional,Not Applicable,90,Completed,Dietary Supplements for the Treatment of Angelman Syndrome,2006-07-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","Division of Dysmorphology/Genetics, Children's Hospital San Diego, Department of Pediatrics, University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2006,2010
NCT00350233,2012-09-13,2006-07-06,NA,Interventional,Phase 1,10,Completed,MR Guided Focused Ultrasound Surgery of Metastatic Bone Tumors,2006-05-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2010
NCT00357591,2009-12-24,2006-07-25,NA,Interventional,Not Applicable,200,Terminated,Randomized Trial for Patients With Chronic Heart Failure With Acute Decompensation,2004-09-01T00:00:00Z,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2004,2008
NCT00363753,2019-07-31,2006-08-10,NA,Interventional,Phase 1,0,Withdrawn,Pilot Study of Continuing Aspirin Versus Switching to Clopidogrel After Stroke or Transient Ischemic Attack,2006-08-01T00:00:00Z,2007-03-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",UCSD Stroke Center,NA,NA,NA,NA,2006,2006,2007
NCT00365261,2016-06-03,2006-08-15,2011-08-24,Interventional,Phase 4,45,Completed,Effect of Eszopiclone on Sleep Disturbance and Pain in Cancer,2006-09-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2006,2009
NCT00365989,2019-02-04,2006-08-17,2018-12-20,Interventional,Phase 3,50,Completed,MR Guided Focused Ultrasound Treatment of Uterine Fibroids With Enhanced Sonication,2006-10-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2008
NCT00369720,2019-10-02,2006-08-28,NA,Interventional,Not Applicable,40,Completed,Use of Blended Oxygen for Delivery Room Resuscitation of Very Low Birth Weight Infants,2005-01-01T00:00:00Z,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2005,2008
NCT00373893,2006-09-07,2006-09-07,NA,Interventional,Phase 1,12,Completed,Effects of Lidocaine Patch on Intradermal Capsaicin Induced Pain and Hyperalgesia,2005-12-01T00:00:00Z,2006-02-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2006,2005,2006
NCT00376246,2020-02-11,2006-09-13,2019-08-01,Interventional,Phase 4,28,Completed,Effect of Ezetimibe on Flow-mediated Brachial Artery Reactivity in Healthy Subjects,2006-09-01T00:00:00Z,2008-04-01T00:00:00Z,2008-04-01T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2006,2008
NCT00380068,2012-04-02,2006-09-21,2009-07-10,Interventional,Phase 3,224,Completed,Safety and Efficacy Study of Ambrisentan in Subjects With Pulmonary Hypertension,2006-08-01T00:00:00Z,2009-05-01T00:00:00Z,2008-07-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2009
NCT00382122,2012-05-25,2006-09-27,NA,Observational,NA,101,Completed,Prevalence of Ocular Surface Disease in Glaucoma Patients,2006-09-01T00:00:00Z,2007-02-01T00:00:00Z,2007-02-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,FALSE,NA,NA,NA,"University of California, San Diego",NA,NA,2006,2006,2007
NCT00387166,2012-01-04,2006-10-11,NA,Observational,NA,304,Completed,"Socioeconomic Status, Psychosocial Factors, and CVD Risk in Mexican-American Women",2006-10-01T00:00:00Z,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2010
NCT00387530,2019-07-31,2006-10-12,NA,Interventional,Phase 2,0,Withdrawn,Phenylbutyrate and Valganciclovir in Treating Patients With Relapsed or Refractory Epstein-Barr Virus-Positive Cancer,2006-05-01T00:00:00Z,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego",NA,"University of California, San Diego",NA,NA,NA,2006,2006,2008
NCT00390286,2016-10-24,2006-10-18,NA,Observational,NA,0,Withdrawn,Telemedicine's Utility for Augmenting Clinical Trials and Informed Consent TACTIC,2016-11-01T00:00:00Z,2020-03-01T00:00:00Z,2019-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego",UCSD Medical Center,NA,NA,NA,"University of California, San Diego",2006,2016,2020
NCT00393380,2013-04-22,2006-10-25,2012-11-06,Interventional,Phase 2,13,Terminated,Study of Parathyroid Hormone Following Sequential Cord Blood Transplantation From an Unrelated Donor,2006-09-01T00:00:00Z,2012-03-01T00:00:00Z,2009-11-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2012
NCT00396188,2015-08-13,2006-11-02,NA,Observational,NA,769,Completed,Screening Aid to Identify Corneas That May Have Pathologies or Other Conditions,2007-02-01T00:00:00Z,2008-02-01T00:00:00Z,2008-02-01T00:00:00Z,FALSE,NA,NA,INDUSTRY,TRUE,NA,Shiley Eye Center-University of California San Diego,NA,NA,NA,NA,2006,2007,2008
NCT00397020,2019-08-16,2006-11-06,2016-12-19,Interventional,Phase 4,30,Completed,"Naturalistic Study, Comparison of Divalproex Extended Release (ER) and Quetiapine for Adults With Acute Mania or Mixed Episodes",2006-12-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2006,2008
