nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsd_lead_sponsor,ucsd_principal_investigator,ucsd_study_chair,ucsd_study_director,ucsd_unspecified_official,ucsd_responsible_party,registration_year,start_year,completion_year
NCT00338975,2015-06-01,2006-06-16,NA,Interventional,Not Applicable,179,Completed,Cognitive Behavioral Social Skills Training for Improving Social Functioning in People With Schizophrenia,2005-06-01T00:00:00Z,2011-02-01T00:00:00Z,2011-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,NA,VA San Diego Healthcare System/University of California San Diego,NA,NA,NA,NA,2006,2005,2011
NCT00344214,2012-09-27,2006-06-23,NA,Interventional,Not Applicable,432,Completed,STD Risk Reduction for Heterosexual Methamphetamine Users,2006-10-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2006,2012
NCT00347269,2017-04-08,2006-06-30,2017-04-08,Interventional,Phase 4,1004,Completed,Primary Care Intervention Strategy for Anxiety Disorders,2006-06-01T00:00:00Z,2009-10-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Diego, San Diego, CA",NA,NA,NA,NA,2006,2006,2009
NCT00348933,2012-09-21,2006-07-03,2011-06-16,Interventional,Not Applicable,90,Completed,Dietary Supplements for the Treatment of Angelman Syndrome,2006-07-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego","Division of Dysmorphology/Genetics, Children's Hospital San Diego, Department of Pediatrics, University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2006,2010
NCT00350233,2012-09-13,2006-07-06,NA,Interventional,Phase 1,10,Completed,MR Guided Focused Ultrasound Surgery of Metastatic Bone Tumors,2006-05-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2010
NCT00357591,2009-12-24,2006-07-25,NA,Interventional,Not Applicable,200,Terminated,Randomized Trial for Patients With Chronic Heart Failure With Acute Decompensation,2004-09-01T00:00:00Z,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2004,2008
NCT00365261,2016-06-03,2006-08-15,2011-08-24,Interventional,Phase 4,45,Completed,Effect of Eszopiclone on Sleep Disturbance and Pain in Cancer,2006-09-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2006,2009
NCT00365989,2019-02-04,2006-08-17,2018-12-20,Interventional,Phase 3,50,Completed,MR Guided Focused Ultrasound Treatment of Uterine Fibroids With Enhanced Sonication,2006-10-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2008
NCT00369720,2019-10-02,2006-08-28,NA,Interventional,Not Applicable,40,Completed,Use of Blended Oxygen for Delivery Room Resuscitation of Very Low Birth Weight Infants,2005-01-01T00:00:00Z,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2005,2008
NCT00373893,2006-09-07,2006-09-07,NA,Interventional,Phase 1,12,Completed,Effects of Lidocaine Patch on Intradermal Capsaicin Induced Pain and Hyperalgesia,2005-12-01T00:00:00Z,2006-02-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2006,2005,2006
NCT00376246,2020-02-11,2006-09-13,2019-08-01,Interventional,Phase 4,28,Completed,Effect of Ezetimibe on Flow-mediated Brachial Artery Reactivity in Healthy Subjects,2006-09-01T00:00:00Z,2008-04-01T00:00:00Z,2008-04-01T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2006,2008
NCT00380068,2012-04-02,2006-09-21,2009-07-10,Interventional,Phase 3,224,Completed,Safety and Efficacy Study of Ambrisentan in Subjects With Pulmonary Hypertension,2006-08-01T00:00:00Z,2009-05-01T00:00:00Z,2008-07-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2009
NCT00393380,2013-04-22,2006-10-25,2012-11-06,Interventional,Phase 2,13,Terminated,Study of Parathyroid Hormone Following Sequential Cord Blood Transplantation From an Unrelated Donor,2006-09-01T00:00:00Z,2012-03-01T00:00:00Z,2009-11-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2006,2006,2012
NCT00397020,2019-08-16,2006-11-06,2016-12-19,Interventional,Phase 4,30,Completed,"Naturalistic Study, Comparison of Divalproex Extended Release (ER) and Quetiapine for Adults With Acute Mania or Mixed Episodes",2006-12-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2006,2008
NCT00398450,2021-03-01,2006-11-09,NA,Interventional,Phase 1,12,Completed,Azacitidine and Interferon Alfa in Treating Patients With Metastatic Melanoma,2006-02-01T00:00:00Z,2010-04-01T00:00:00Z,2010-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2006,2010
NCT00412165,2012-08-15,2006-12-13,NA,Interventional,Not Applicable,101,Completed,PACE-iDP: An Intervention for Youth at Risk for Diabetes,2006-02-01T00:00:00Z,2009-05-01T00:00:00Z,2009-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2006,2009
NCT00412633,2012-06-08,2006-12-15,NA,Interventional,Not Applicable,442,Completed,Clinical & Web-based Diet & Activity Counseling for Men,2004-02-01T00:00:00Z,2010-10-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Diego",UCSD,NA,NA,NA,UCSD,2006,2004,2010
NCT00414037,2015-10-23,2006-12-19,NA,Interventional,Phase 4,40,Terminated,How do Sleeping Pills Affect Pain in the Brain?,2006-12-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2006,2006,2008
NCT00414427,2010-07-07,2006-12-20,NA,Interventional,Not Applicable,120,Completed,Using Ultrasonography to Predict Clinical Response to Intraarticular Corticosteroids in Knee Osteoarthritis,2005-12-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,UCSD,2006,2005,2009
NCT00415870,2019-04-18,2006-12-22,2013-06-20,Interventional,Not Applicable,65,Completed,mDiet - Ecological Momentary Intervention of Diet Via Mobile Technology,2007-06-01T00:00:00Z,2009-04-01T00:00:00Z,2009-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2007,2009
NCT00415974,2012-08-15,2006-12-26,NA,Interventional,Not Applicable,106,Completed,PACE-PC: Primary Care Management of Adolescent Obesity,2008-02-01T00:00:00Z,2011-02-01T00:00:00Z,2011-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2006,2008,2011
NCT00416221,2011-08-17,2006-12-22,NA,Interventional,Not Applicable,40,Completed,PACEPro - Mood Management Pilot,2006-04-01T00:00:00Z,2007-01-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,UCSD,NA,NA,2006,2006,2007
NCT00419276,2016-09-27,2007-01-04,NA,Interventional,Not Applicable,81,Completed,Effect of Ambulatory Continuous Femoral Nerve Blocks on Readiness-for-Discharge Following Total Knee Replacement,2007-04-01T00:00:00Z,2010-08-01T00:00:00Z,2010-08-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2007,2007,2010
NCT00419705,2011-06-07,2007-01-05,NA,Interventional,Phase 3,660,Completed,Effectiveness and Safety Trial of a New Ischemic Stroke Treatment Within 24 Hours From Stroke Onset (NEST-2),2006-12-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,Randomized,Quadruple,INDUSTRY,TRUE,NA,NA,"University of California San Diego, Department of Neurosciences; 9500 Gillman Drive; La Jolla, CA 92093",NA,NA,NA,2007,2006,2008
NCT00430391,2013-06-18,2007-01-31,NA,Interventional,Not Applicable,382,Completed,Comparison of Video Consent Versus Routine Consent for Participation in Research Studies,2003-12-01T00:00:00Z,2010-02-01T00:00:00Z,2010-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2007,2003,2010
NCT00432926,2012-09-27,2007-02-06,NA,Interventional,Phase 2,429,Completed,Behavior Change and Maintenance Intervention for HIV+ MSM Methamphetamine Users,2007-02-01T00:00:00Z,2012-04-01T00:00:00Z,2012-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2007,2007,2012
NCT00440089,2010-05-24,2007-02-23,NA,Interventional,Phase 2/Phase 3,76,Completed,Effects of Hands-on-Healing vs. Touch for Fatigued Breast Cancer Survivors,2005-10-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,"University of California, San Diego",UCSD School of Medicine,NA,NA,NA,University of California San Diego,2007,2005,2009
NCT00443079,2021-03-01,2007-03-02,2020-12-03,Interventional,Phase 2,6,Completed,A Study of Siliphos in Adults With Non-alcoholic Steatohepatitis (NASH),2007-03-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Non-Randomized,Single,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2007,2007,2009
NCT00453544,2016-10-26,2007-03-28,NA,Interventional,Not Applicable,252,Completed,Enhancing Consent for Alzheimer's Research,2006-04-01T00:00:00Z,2012-09-01T00:00:00Z,2012-09-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2007,2006,2012
NCT00458042,2007-11-09,2007-04-05,NA,Interventional,Phase 4,10,Terminated,"Transitioning To IV Remodulin From Ventavis in Patients With PAH: Safety, Efficacy and Treatment Satisfaction",2007-03-01T00:00:00Z,2007-11-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,UCSD Medical Center,NA,NA,NA,NA,2007,2007,2007
NCT00467896,2013-03-27,2007-04-27,2012-09-27,Interventional,Phase 2,62,Terminated,"The ""Power 15 Study"": Safety Study of Inhalation of Ventavis With the Power Disc-15 Setting",2006-09-01T00:00:00Z,2011-06-01T00:00:00Z,2010-11-01T00:00:00Z,TRUE,NA,None (Open Label),INDUSTRY,TRUE,NA,"UCSD Medical Center, Thorton Hospital",NA,NA,NA,NA,2007,2006,2011
NCT00474721,2007-05-16,2007-05-16,NA,Interventional,Not Applicable,68,Completed,Comparison of Acetaminophen With Codeine and Ibuprofen for Children With Injuries,2002-11-01T00:00:00Z,2004-02-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","UCSD, Dept of Pediatrics and Rady Children's Hospital",NA,NA,NA,NA,2007,2002,2004
NCT00477828,2007-05-22,2007-05-22,NA,Interventional,Not Applicable,61,Completed,Effect of Treating Sleep Apnea on Cognition in Patients With Dementia,2000-04-01T00:00:00Z,2006-01-01T00:00:00Z,NA,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,NA,2007,2000,2006
NCT00478257,2019-01-22,2007-05-22,2012-06-18,Interventional,Not Applicable,39,Completed,Effect of Increased Light Exposure on Fatigue in Breast Cancer,2005-11-01T00:00:00Z,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2007,2005,2009
NCT00492115,2019-07-02,2007-06-26,2016-11-08,Interventional,Not Applicable,98,Completed,Cognitive Benefits of Treating Sleep Apnea in Parkinson's Disease,2007-07-01T00:00:00Z,2013-05-01T00:00:00Z,2013-05-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2007,2007,2013
NCT00495157,2013-04-05,2007-06-28,2012-04-30,Interventional,Phase 3,342,Completed,Asthma Clinical Research Network (ACRN) Trial - Best Adjustment Strategy for Asthma in Long Term (BASALT),2007-06-01T00:00:00Z,2010-07-01T00:00:00Z,2010-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2007,2007,2010
NCT00506909,2019-08-30,2007-07-23,2019-08-30,Interventional,Not Applicable,21,Terminated,Oxytocin Add on Study for Stable Schizophrenic Patients,2008-03-01T00:00:00Z,2014-03-01T00:00:00Z,2014-03-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2007,2008,2014
NCT00518973,2019-06-24,2007-08-20,2019-06-24,Interventional,Not Applicable,21,Completed,Trial of Quetiapine in Anorexia Nervosa,2006-07-01T00:00:00Z,2010-05-01T00:00:00Z,2010-05-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Diego","University of California, San Diego and University of Pittsburg",NA,NA,NA,"University of California, San Diego",2007,2006,2010
NCT00519506,2009-04-12,2007-08-20,NA,Interventional,Phase 2,61,Completed,A Phase II Study to Evaluate the Efficacy of ThromboView® in the Detection of Pulmonary Emboli,2007-09-01T00:00:00Z,2008-10-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,NA,None (Open Label),INDUSTRY,TRUE,NA,UCSD Medical Center,NA,NA,NA,NA,2007,2007,2008
NCT00521547,2007-08-27,2007-08-24,NA,Interventional,Not Applicable,40,Completed,To Study the Mechanisms of Acupuncture Through Functional Magnetic Resonance Imaging and Peripheral Neurosensory Testing,2003-09-01T00:00:00Z,2007-01-01T00:00:00Z,NA,FALSE,Randomized,Single,NIH,FALSE,NA,"University of California, San Diego",NA,NA,NA,NA,2007,2003,2007
NCT00534053,2019-07-15,2007-09-20,NA,Interventional,Not Applicable,775,Completed,Impact of a Mailed Educational Reminder on Fecal Occult Blood Testing (FOBT): A Randomized Controlled Trial,2007-06-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Diego","UCSD, VA San Diego",NA,NA,NA,NA,2007,2007,2009
NCT00537394,2021-11-02,2007-09-27,2013-06-14,Interventional,Phase 3,517,Completed,"Optimizing Treatment for Treatment-Experienced, HIV-Infected People",2008-01-01T00:00:00Z,2013-04-01T00:00:00Z,2012-05-01T00:00:00Z,TRUE,Randomized,None (Open Label),NIH,TRUE,NA,NA,"Division of Infectious Diseases, UCSD Antiviral Research Center",NA,NA,NA,2007,2008,2013
NCT00554372,2016-01-06,2007-11-02,2015-05-12,Interventional,Phase 2,30,Completed,A Study of Recombinant Vaccinia Virus to Treat Unresectable Primary Hepatocellular Carcinoma,2008-08-01T00:00:00Z,2013-02-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California San Diego, Moores Cancer Center",NA,NA,NA,NA,2007,2008,2013
NCT00565266,2018-05-31,2007-11-28,2012-04-30,Interventional,Phase 3,210,Completed,Asthma Clinical Research Network (ACRN) Trial - Tiotropium Bromide as an Alternative to Increased Inhaled Corticosteroid in Patients Inadequately Controlled on a Lower Dose of Inhaled Corticosteroid (TALC),2008-05-01T00:00:00Z,2010-05-01T00:00:00Z,2010-05-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Diego",NA,NA,NA,NA,2007,2008,2010
NCT00574756,2019-07-31,2007-12-14,NA,Interventional,Not Applicable,14,Terminated,Effect of Ranolazine on Echocardiographic Indices of Diastolic Dysfunction,2007-12-01T00:00:00Z,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Diego",UCSD Medical Center,NA,NA,NA,NA,2007,2007,2010
NCT00592007,2017-05-03,2007-12-26,2016-11-26,Interventional,Phase 2,7,Terminated,Study Evaluating the Addition of Fulvestrant to Erlotinib in Stage IIIB/IV Non-Small Cell Lung Cancer,2007-09-01T00:00:00Z,2012-04-01T00:00:00Z,2012-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,"University of California, San Diego",NA,NA,NA,"University of California, San Diego",2007,2007,2012
NCT00593281,2008-01-11,2008-01-02,NA,Interventional,Phase 3,13,Completed,INFUSE Morphine Study,2006-01-01T00:00:00Z,2006-10-01T00:00:00Z,2006-10-01T00:00:00Z,FALSE,Randomized,Double,INDUSTRY,TRUE,NA,UCSD Thornton Hospital,NA,NA,NA,NA,2008,2006,2006
NCT00598169,2020-08-07,2008-01-09,NA,Interventional,Phase 1,23,Completed,"Bortezomib, Ifosfamide, Carboplatin, and Etoposide, With or Without Rituximab, in Treating Patients With Relapsed or Refractory AIDS-Related Non-Hodgkin Lymphoma",2007-11-01T00:00:00Z,2014-11-01T00:00:00Z,2014-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),NETWORK,TRUE,NA,"University of California, San Diego","University of California, San Diego",NA,NA,NA,2008,2007,2014
NCT00601965,2016-07-14,2008-01-15,2014-09-03,Interventional,Not Applicable,73,Completed,Antidepressant Treatment Plus Cognitive Behavioral Therapy for Generalized Anxiety Disorder in Older Adults,2007-10-01T00:00:00Z,2011-09-01T00:00:00Z,2011-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,UCSD and VMRF/VASDHS,NA,NA,NA,NA,2008,2007,2011
NCT00607412,2011-05-10,2007-12-26,NA,Interventional,Phase 2,50,Completed,Alcohol Use Disorders (AUDs) and Post-traumatic Stress Disorder (PTSD) Treatment for Victims of Partner Violence,2007-08-01T00:00:00Z,2011-05-01T00:00:00Z,2011-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Diego",UCSD,NA,NA,NA,"University of California, San Diego",2007,2007,2011
NCT00614679,2019-10-07,2008-02-11,NA,Interventional,Phase 1,18,Completed,A Novel Catheter Lock Solution for Treatment of Tunneled Hemodialysis Catheter-Associated Bacteremia,2006-10-01T00:00:00Z,2009-12-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, San Diego",NA,NA,NA,NA,"University of California, San Diego",2008,2006,2009
NCT00616616,2016-10-24,2008-02-04,NA,Interventional,Not Applicable,24,Completed,Single Incision Laparoscopy,2007-09-01T00:00:00Z,2010-02-01T00:00:00Z,2009-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Diego","University of California, San Diego",NA,NA,NA,"University of California, San Diego",2008,2007,2010
NCT00624195,2014-03-21,2008-02-15,2013-12-09,Interventional,Phase 2/Phase 3,59,Completed,Clinical Trial of CNS-targeted HAART (CIT2),2007-03-01T00:00:00Z,2012-06-01T00:00:00Z,2012-02-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,"University of California, San Diego",UCSD HIV Neurobehavioral Research Center,NA,NA,NA,"University of California, San Diego",2008,2007,2012
NCT00628238,2010-09-08,2008-02-26,NA,Interventional,Phase 2,80,Unknown status,"Multi-center Trial of Revlimid® and Rituximab, for First-Line Treatment of Chronic Lymphocytic Leukemia (CLL)",2008-02-01T00:00:00Z,2011-07-01T00:00:00Z,2011-02-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),NETWORK,TRUE,NA,CLL Research Consortium and University of California San Diego,NA,Director of the CLL Research Consortium and University of California San Diego,NA,NA,2008,2008,2011
NCT00638456,2019-07-25,2008-03-12,2019-07-25,Interventional,Phase 2,32,Completed,Use of Topical Budesonide in the Treatment of Eosinophilic Esophagitis,2008-02-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,NA,UCSD,NA,NA,NA,"University of California, San Diego",2008,2008,2009
