nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,uci_lead_sponsor,uci_principal_investigator,uci_study_director,uci_study_chair,uci_unspecified_official,uci_responsible_party,registration_year,start_year,completion_year
NCT00540566,2017-02-08,2007-10-04,NA,Observational,NA,113,Completed,Optical Biopsy of Human Skin in Conjunction With Laser Treatment,1999-06-01T00:00:00Z,2008-07-01T00:00:00Z,2008-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","Beckman Laser Institue, University of California Irvine",NA,NA,NA,"University of California, Irvine",2007,1999,2008
NCT00540683,2018-04-16,2007-10-04,NA,Observational,NA,0,Withdrawn,Measurement of the Distribution of Optical Properties in Adult Human Muscle,2004-10-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2004,2018
NCT00540774,2022-02-25,2007-10-04,NA,Interventional,Not Applicable,2500,Recruiting,Optical Sensor for Photodynamic Detection of Oral Pathology,2003-04-01T00:00:00Z,2024-07-01T00:00:00Z,2024-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2003,2024
NCT00540852,2017-02-22,2007-10-04,NA,Interventional,Not Applicable,77,Completed,Monitoring the Response of Chemotherapy on Breast Cancer Tumor by Photon Migration Spectroscopy,2002-06-01T00:00:00Z,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2002,2011
NCT00540917,2017-02-08,2007-10-04,NA,Interventional,Phase 2,118,Completed,Measurement Skin Temperature During Pulsed Laser Exposure,2002-07-01T00:00:00Z,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2002,2010
NCT00543998,2017-02-08,2007-10-12,NA,Observational,NA,33,Completed,Near Infrared Transillumination of the Paranasal Sinuses,2003-05-01T00:00:00Z,2005-06-01T00:00:00Z,2005-06-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2003,2005
NCT00544375,2017-02-08,2007-10-12,NA,Observational,NA,120,Completed,Measurements of Anemia and Physiologic Tissue Response to Blood Transfusions in VLBW Infants Using Quantitative NIRS,2002-06-01T00:00:00Z,2008-09-01T00:00:00Z,2008-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,Beckman Laser Institute University of California Irvine,NA,NA,"University of California, Irvine",2007,2002,2008
NCT00544427,2018-07-10,2007-10-12,NA,Observational,NA,0,Withdrawn,Near Infrared Optical Coherence Tomography of the Upper Aero-Digestive Tract,2003-08-01T00:00:00Z,2020-12-01T00:00:00Z,2020-12-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2003,2020
NCT00555711,2017-02-08,2007-11-07,NA,Observational,NA,0,Withdrawn,Monitoring Neural Tissues Properties by Modulated Imaging (MI),2008-11-01T00:00:00Z,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine","University of California, Irvine; Beckman Laser Institute University of California Irvine",NA,NA,NA,"University of California, Irvine",2007,2008,2012
NCT00556114,2017-02-08,2007-11-07,NA,Observational,NA,23,Completed,A Pilot Study of Functional Optical Coherence Tomography for Ocular Imaging,2007-01-01T00:00:00Z,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2007,2013
NCT00556309,2017-02-08,2007-11-07,NA,Observational,NA,3,Completed,Optical Coherence Tomography Imaging of Post Coil Aneurysm Healing.,2007-01-01T00:00:00Z,2011-05-01T00:00:00Z,2011-05-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",UCIMC,NA,NA,NA,"University of California, Irvine",2007,2007,2011
NCT00556946,2017-02-08,2007-11-09,2016-02-05,Interventional,Not Applicable,17,Completed,Combined Photodynamic and Pulsed Dye Laser Treatment of Port Wine Stains,2005-08-01T00:00:00Z,2014-10-01T00:00:00Z,2014-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2005,2014
NCT00564330,2014-08-25,2007-11-26,NA,Interventional,Phase 1/Phase 2,30,Completed,In Vivo Quantification of Dental Demineralisation Using OCT With and Without Esomeprazole,2007-11-01T00:00:00Z,2008-05-01T00:00:00Z,2008-04-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,NA,"Beckman and Laser Institute, University of California, Irvine, USA",NA,NA,NA,2007,2007,2008
NCT00569439,2007-12-06,2007-12-06,NA,Interventional,Phase 2,301,Completed,A Study on the Effects of Dextrose Solutions on the Course of Labor,2000-11-01T00:00:00Z,2007-06-01T00:00:00Z,NA,FALSE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, Irvine",NA,NA,NA,NA,2007,2000,2007
NCT00570700,2019-02-05,2007-12-06,2017-07-27,Interventional,Phase 2,38,Completed,Trial of Dasatinib (Sprycel®) in Subjects With Hormone-refractory Prostate Cancer,2007-07-01T00:00:00Z,2012-02-01T00:00:00Z,2012-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2007,2012
NCT00571116,2019-08-05,2007-12-06,NA,Interventional,Phase 1,9,Terminated,Disulfiram Plus Arsenic Trioxide In Patients With Metastatic Melanoma and at Least One Prior Systemic Therapy,2006-09-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2006,2012
NCT00573248,2011-09-01,2007-12-12,2011-04-01,Interventional,Not Applicable,78,Completed,Nicotine and Behavior in Adult ADHD,2005-08-01T00:00:00Z,2009-12-01T00:00:00Z,2009-12-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2005,2009
NCT00573365,2017-08-01,2007-12-12,NA,Interventional,Not Applicable,33,Completed,LED Photomodulation for Prevention of Post-Radiation Treatment Dermatitis,2007-03-01T00:00:00Z,2008-08-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2007,2008
NCT00573729,2017-02-08,2007-12-06,NA,Interventional,Phase 1,56,Completed,Pulsed Dye Laser Treatment of Port Wine Stain Birthmarks: Comparison of 577 nm Versus 595 nm Wavelengths,2007-03-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2007,2009
NCT00573846,2015-01-26,2007-12-12,NA,Observational,NA,0,Withdrawn,Phenotypic Characteristics of Inflammatory Bowel Disease in Southeast Asian Population - A Multi-centered US Study,2007-07-01T00:00:00Z,2008-10-01T00:00:00Z,2008-10-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2007,2008
NCT00573859,2011-09-23,2007-12-12,2011-08-15,Interventional,Phase 1/Phase 2,27,Completed,The Reinforcing Mechanisms of Smoking in Adult ADHD,2006-09-01T00:00:00Z,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2006,2010
NCT00573976,2010-11-02,2007-12-12,NA,Observational,NA,660,Completed,Study to Assess the Validity and Reliability of the Spinal Cord Independence Measure (SCIM III),2007-09-01T00:00:00Z,2010-09-01T00:00:00Z,NA,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2007,2010
NCT00574028,2014-12-09,2007-12-12,NA,Observational,NA,138,Completed,Inflammatory Bowel Disease Research Registry,2007-08-01T00:00:00Z,2014-04-01T00:00:00Z,2014-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2007,2014
NCT00578396,2021-01-22,2007-12-18,NA,Interventional,Phase 1,0,Withdrawn,Phase I Biomarker Study of Dietary Grape-derived Low Dose Resveratrol for Colon Cancer Prevention,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2007,2007
NCT00578721,2020-11-25,2007-12-18,NA,Interventional,Phase 2,24,"Active, not recruiting",Trial of Aspirin and Arginine Restriction in Colorectal Cancer,2008-09-24T00:00:00Z,2021-10-21T00:00:00Z,2021-10-21T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2008,2021
NCT00578799,2021-01-22,2007-12-18,NA,Interventional,Phase 1,0,Withdrawn,Effects of Probiotics in Patients With Ulcerative Colitis,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2007,2007
NCT00579358,2021-01-22,2007-12-18,NA,Observational,NA,0,Withdrawn,Molecular Basis of Congenital Heart Defects,2007-11-01T00:00:00Z,2007-11-01T00:00:00Z,2007-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2007,2007
NCT00579748,2021-04-07,2007-12-18,NA,Observational,NA,4,Completed,Optical Coherence Tomography of the Gastrointestinal Tract,2005-06-01T00:00:00Z,2007-11-01T00:00:00Z,2007-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine","University of California, Irvine",NA,NA,NA,2007,2005,2007
NCT00580099,2021-01-22,2007-12-18,NA,Interventional,Not Applicable,0,Withdrawn,Assisted Exercise in Prematurity; Effects and Mechanisms,2006-02-01T00:00:00Z,2006-02-01T00:00:00Z,2006-02-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2006,2006
NCT00580697,2021-01-22,2007-12-19,NA,Observational,NA,0,Withdrawn,Prevalence of Lower Urinary Tract Symptoms in Women With Gynecologic Malignancy Planning to Undergo Surgical Management,2006-03-01T00:00:00Z,2006-03-01T00:00:00Z,2006-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2006,2006
NCT00580723,2013-12-16,2007-12-21,2013-03-18,Interventional,Phase 1/Phase 2,24,Completed,Effects of PRK 124 Lotion in Acne Rosacea,2007-04-01T00:00:00Z,2009-02-01T00:00:00Z,2009-02-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2007,2009
NCT00580736,2017-02-08,2007-12-18,NA,Interventional,Phase 1,35,Completed,Optical Clearing of the Skin in Conjunction With Laser Treatments,2004-03-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2004,2008
NCT00580814,2011-04-06,2007-10-04,NA,Interventional,Not Applicable,24,Completed,Brain Dopamine Function in Adults With ADHD,2006-02-01T00:00:00Z,2009-04-01T00:00:00Z,2009-03-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,NA,2007,2006,2009
NCT00580879,2010-01-07,2007-12-20,NA,Observational,NA,80,Completed,"Does Antenatal Fetal Head Circumference Predict Anal Sphincter Injury, a Prospective Study",2005-01-01T00:00:00Z,2009-03-01T00:00:00Z,2009-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine Medical Center",2007,2005,2009
NCT00580892,2017-08-23,2007-12-20,NA,Observational,NA,0,Withdrawn,Optical Coherence Tomography of Airway and Pleural Disorders,2007-07-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2007,2018
NCT00580918,2021-01-22,2007-12-21,NA,Observational,NA,0,Withdrawn,Functional MRI Study of Attention in Normal Controls and Traumatic Brain Injured Patients,2003-10-01T00:00:00Z,2003-10-01T00:00:00Z,2003-10-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2003,2003
NCT00580931,2017-01-23,2007-12-24,NA,Interventional,Phase 1/Phase 2,50,Completed,Safety Study of Nicotinamide to Treat Alzheimer's Disease,2008-01-01T00:00:00Z,2014-07-01T00:00:00Z,2014-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2008,2014
NCT00580944,2017-02-08,2007-12-18,NA,Interventional,Phase 1,0,Withdrawn,Combined Alexandrite and Pulsed Dye Laser Treatment of Port Wine Stain Birthmarks,2007-04-01T00:00:00Z,2012-07-01T00:00:00Z,2012-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2007,2012
NCT00581009,2021-01-22,2007-12-19,NA,Interventional,Phase 1/Phase 2,96,Completed,The Role of Dopamine Metabolism in the Antidepressant Effects of Sleep Deprivation and Sertraline in Depressed Patients,2001-05-30T00:00:00Z,2011-12-09T00:00:00Z,2011-12-09T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, Irvine",NA,NA,"University of California, Irvine",NA,NA,2007,2001,2011
NCT00581061,2010-10-05,2007-12-21,2010-03-11,Interventional,Not Applicable,13,Terminated,Study to Determine Effects of Vesicare on Return to Continence Post- Radical Prostatectomy,2008-06-01T00:00:00Z,2010-02-01T00:00:00Z,2009-02-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2008,2010
NCT00581152,2021-01-21,2007-12-18,NA,Observational,NA,0,Withdrawn,The Role of TBX3 in Human ES Cell Differentiation,2007-08-01T00:00:00Z,2010-08-28T00:00:00Z,2010-08-28T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,NA,2007,2007,2010
NCT00581178,2013-06-24,2007-12-19,NA,Observational,NA,16,Terminated,Study to Determine if There Are Specific Clinical Factors to Determine Stent Encrustation,2008-04-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2008,2011
NCT00581204,2017-02-08,2007-12-19,NA,Observational,NA,8,Completed,Development of an Algorithm for Prediction of Onset of Hemodynamic Instability in Humans,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,2011-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2011,2011
NCT00581217,2018-07-19,2007-12-21,NA,Observational,NA,20,Terminated,A Randomized Comparison Study of Aquacel Ag and Glucan II as Donor Site Dressings,2007-12-01T00:00:00Z,2010-09-01T00:00:00Z,2010-03-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2007,2010
NCT00581282,2021-01-22,2007-12-21,NA,Observational,NA,0,Withdrawn,Brain Imaging Studies of the Effects of Cocaine Abstinence,2005-12-01T00:00:00Z,2005-12-01T00:00:00Z,2005-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2005,2005
NCT00581295,2017-02-08,2007-12-19,NA,Observational,NA,93,Completed,Use of Diffuse Optical Spectroscopy for Evaluation of the Trauma/Critically Care Patients,2007-03-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2007,2011
NCT00581334,2013-07-18,2007-12-21,NA,Interventional,Not Applicable,20,Completed,Robotic-assisted Laparoscopic Sacrocolpopexy,2007-05-01T00:00:00Z,2012-06-01T00:00:00Z,2012-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2007,2012
NCT00581399,2011-10-27,2007-12-20,2011-04-25,Interventional,Phase 2,94,Completed,A Randomized Multicenter Clinical Study On the High Vacuum Body Cavity Drainage System Following Open Heart Surgery,2006-09-01T00:00:00Z,2010-09-01T00:00:00Z,2010-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2006,2010
NCT00581412,2010-01-07,2007-12-20,NA,Observational,NA,60,Completed,Composite Graft Use in Abdominal Sacrocolpopexy Reduces Erosion Rates,2007-09-01T00:00:00Z,2008-04-01T00:00:00Z,2008-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine Medical Center",2007,2007,2008
NCT00581503,2018-02-12,2007-12-19,NA,Observational,NA,0,Withdrawn,"Early Detection and Staging of Endobronchial Lung and Pleural Cancer, Airway Injury, and Prostate Cancer",2007-03-01T00:00:00Z,2018-07-01T00:00:00Z,2018-07-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2007,2018
NCT00581516,2009-06-03,2007-12-19,NA,Observational,NA,100,Completed,Molecular Urine Tests for Prostate Cancer,2007-03-01T00:00:00Z,2008-09-01T00:00:00Z,2008-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2007,2008
NCT00581568,2017-02-08,2007-12-19,NA,Interventional,Phase 1,53,Completed,Cutaneous Effects of Cryogen Spray Cooling,2004-01-01T00:00:00Z,2010-09-01T00:00:00Z,2010-09-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",NA,NA,NA,NA,"University of California, Irvine",2007,2004,2010
NCT00581594,2021-01-22,2007-12-20,NA,Interventional,Not Applicable,8,Terminated,Traditional vs. Graft-augmented Posterior Colporrhaphy,2006-01-01T00:00:00Z,2008-10-11T00:00:00Z,2008-10-11T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,NA,2007,2006,2008
NCT00585247,2018-03-06,2007-12-18,2015-08-25,Interventional,Not Applicable,27,Completed,Combining Topical Imiquimod 5% Cream With a Pulsed Dye Laser to Treat Port Wine Stain Birthmarks,2006-11-01T00:00:00Z,2012-08-01T00:00:00Z,2012-08-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,NA,NA,NA,"University of California, Irvine",2007,2006,2012
NCT00585286,2013-12-13,2007-12-26,2011-06-17,Interventional,Phase 1/Phase 2,15,Completed,Fractional Resurfacing Device for Treatment of Acne Scarring,2007-03-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine","University of California, Irvine",NA,NA,NA,"University of California, Irvine",2007,2007,2008
NCT00585338,2017-02-08,2007-12-18,NA,Interventional,Phase 1,1,Completed,Treatment of Vascular Lesions With a Tandem 532/1064 nm Laser,2007-12-01T00:00:00Z,2010-10-01T00:00:00Z,2010-10-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, Irvine",Beckman Laser Institute University of California Irvine,Beckman Laser Institute University of California Irvine,NA,NA,"University of California, Irvine",2007,2007,2010
