nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,stanford_lead_sponsor,stanford_principal_investigator,stanford_unspecified_official,stanford_study_director,stanford_sub_investigator,stanford_study_chair,stanford_responsible_party,registration_year,start_year,completion_year
NCT00074776,2012-07-19,2003-12-19,NA,Interventional,Phase 3,102,Completed,Acute Treatment of Bipolar II Depression,2003-05-01T00:00:00Z,2007-10-01T00:00:00Z,2007-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2003,2003,2007
NCT00079573,2006-08-16,2004-03-09,NA,Interventional,Phase 2,300,Completed,Comparison of Popular Weight Loss Diets,2002-07-01T00:00:00Z,2004-06-01T00:00:00Z,NA,FALSE,Randomized,Single,NIH,FALSE,NA,Stanford University,NA,NA,NA,NA,NA,2004,2002,2004
NCT00094211,2019-05-24,2004-10-15,2014-04-05,Observational,NA,896,Completed,Understanding the Impact of Neighborhood Type on Physical Activity in Older Adults,2004-09-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,TRUE,NA,NA,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2004,2004,2009
NCT00097058,2014-11-17,2004-11-17,NA,Observational,NA,71,Completed,Estrogen Use in Protection From Cognitive Decline,2003-08-01T00:00:00Z,2014-11-01T00:00:00Z,2014-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,"Stanford University School of Medicine, Dept of Psychiatry and Behavioral Sciences; Stanford University",NA,NA,NA,NA,Stanford University,2004,2003,2014
NCT00109525,2019-03-20,2005-04-28,NA,Observational,NA,1500,Completed,Early Diagnosis of Candidiasis in Premature Infants,2004-03-01T00:00:00Z,2009-12-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,NA,NA,NETWORK,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2005,2004,2009
NCT00110825,2017-01-11,2005-05-13,NA,Interventional,Not Applicable,304,Completed,Behavioral Smoking Cessation Treatment - 1,2004-02-01T00:00:00Z,2009-06-01T00:00:00Z,2006-03-01T00:00:00Z,FALSE,Randomized,Single,NIH,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2009
NCT00114543,2019-03-20,2005-06-15,NA,Interventional,Phase 3,1974,Completed,"Trial of Aggressive Versus Conservative Phototherapy in Infants <1,000 Grams Birth Weight",2002-09-01T00:00:00Z,2007-11-01T00:00:00Z,2005-04-01T00:00:00Z,FALSE,Randomized,Double,NETWORK,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2005,2002,2007
NCT00120406,2014-07-21,2005-07-11,2014-02-05,Interventional,Not Applicable,474,Completed,Evaluation of the Zilver PTX Drug-Eluting Stent in the Above-the-Knee Femoropopliteal Artery,2005-03-01T00:00:00Z,2014-02-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),INDUSTRY,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2005,2005,2014
NCT00120575,2006-12-01,2005-07-11,NA,Interventional,Phase 2/Phase 3,112,Unknown status,Hemofiltration for Respiratory Failure After Bone Marrow Transplantation,2005-01-01T00:00:00Z,2008-09-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2005,2008
NCT00122044,2014-05-21,2005-07-18,NA,Interventional,Phase 2,35,Completed,Childhood Hypertonia of Central Origin: A Trial of Anticholinergic Treatment Effects,2003-01-01T00:00:00Z,2004-12-01T00:00:00Z,2004-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,NA,2005,2003,2004
NCT00125112,2010-01-15,2005-07-28,NA,Interventional,Phase 1,120,Completed,Internet Weight Control for Bingeing Adolescents,2005-02-01T00:00:00Z,2007-12-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),NIH,FALSE,NA,Stanford University Department of Psychiatry and Behavioral Sciences,NA,NA,NA,NA,NA,2005,2005,2007
NCT00127751,2005-08-24,2005-08-05,NA,Interventional,Phase 2,150,Completed,Heart Disease on the Mend,2000-05-01T00:00:00Z,2003-05-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2000,2003
NCT00128687,2014-02-07,2005-08-08,NA,Interventional,Not Applicable,419,Completed,Improving Coronary Prevention in a County Health System,2003-04-01T00:00:00Z,2008-03-01T00:00:00Z,2008-03-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2003,2008
NCT00131092,2009-12-09,2005-08-08,NA,Interventional,Phase 2,225,Completed,The CHAT (Community Health Advice by Telephone) Study,1999-06-01T00:00:00Z,2003-12-01T00:00:00Z,2003-12-01T00:00:00Z,FALSE,Randomized,Single,NIH,FALSE,NA,Stanford Prevention Research Center,NA,NA,NA,NA,NA,2005,1999,2003
NCT00131105,2008-12-22,2005-08-15,NA,Interventional,Phase 2,200,Completed,The TLC2 (Teaching Healthy Lifestyles to Caregivers 2)/CALM (Counseling Advice for Lifestyle Management) Study,2003-07-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,Randomized,Single,NIH,FALSE,NA,Stanford Prevention Research Center,NA,NA,NA,NA,NA,2005,2003,2007
NCT00135668,2009-05-26,2005-08-25,NA,Interventional,Phase 2,203,Completed,Dose-Response Study of Sodium Nitroprusside in Children Requiring Controlled Hypotension in the Operating Room,2005-08-01T00:00:00Z,2009-02-01T00:00:00Z,2008-03-01T00:00:00Z,FALSE,Randomized,Quadruple,NIH,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2005,2009
NCT00136812,2016-04-23,2005-08-25,2016-02-22,Interventional,Phase 2,224,Completed,Treating Tobacco Dependence in Inpatient Psychiatry - 1,2006-07-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,Stanford University,2005,2006,2011
NCT00140101,2012-01-06,2005-08-30,NA,Interventional,Phase 2,1099,Completed,Safety and Efficacy of the ZoMaxx™ Drug-Eluting Stent System in Coronary Arteries,2005-05-01T00:00:00Z,2012-01-01T00:00:00Z,2007-09-01T00:00:00Z,FALSE,Randomized,Single,INDUSTRY,TRUE,NA,Stanford University,NA,Stanford University,NA,NA,NA,2005,2005,2012
NCT00141037,2016-10-19,2005-08-01,2013-05-21,Interventional,Phase 1/Phase 2,130,Completed,Steroid-Free Versus Steroid-Based Immunosuppression in Pediatric Renal (Kidney) Transplantation,2004-03-01T00:00:00Z,2010-11-01T00:00:00Z,2006-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),NIH,TRUE,NA,"Pediatric Kidney Transplant Program, Stanford University Medical Center, Stanford Hospital and Clinics",NA,NA,NA,NA,NA,2005,2004,2010
NCT00142675,2014-03-04,2005-09-01,NA,Interventional,Not Applicable,NA,Completed,Using Peers to Promote Exercise in Older Adults,2003-02-01T00:00:00Z,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,FALSE,Randomized,NA,OTHER,TRUE,Stanford University,NA,NA,NA,NA,NA,NA,2005,2003,2007
NCT00146185,2005-11-15,2005-09-04,NA,Interventional,Phase 3,504,Completed,Efficacy and Safety of ALGRX 3268 in Children Undergoing Minor Needle-Stick Procedures.,2005-02-01T00:00:00Z,2005-07-01T00:00:00Z,NA,FALSE,Randomized,Double,INDUSTRY,FALSE,NA,"Department of Anesthesia, Stanford, CA",NA,NA,NA,NA,NA,2005,2005,2005
NCT00149747,2016-04-25,2005-09-06,2013-06-18,Interventional,Phase 2/Phase 3,66,Completed,The Effectiveness of Regular Exercise on Improving Sleep in Older Adults,1999-08-01T00:00:00Z,2003-09-01T00:00:00Z,2003-09-01T00:00:00Z,TRUE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,1999,2003
NCT00149786,2012-04-09,2005-09-06,NA,Interventional,Phase 1,120,Completed,Effectiveness of Family-Based Versus Individual Psychotherapy in Treating Adolescents With Anorexia Nervosa,2004-10-01T00:00:00Z,2009-03-01T00:00:00Z,2008-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2004,2009
NCT00149825,2014-05-12,2005-09-06,2009-07-30,Interventional,Phase 2,30,Completed,Combining Antidepressant Medication and Psychotherapy for Insomnia to Improve Depression Outcome,2004-06-01T00:00:00Z,2007-08-01T00:00:00Z,2007-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,"Stanford University Medical School, Department of Psychiatry and Behavioral Sciences",NA,NA,NA,NA,Stanford University,2005,2004,2007
NCT00152061,2013-06-18,2005-09-08,NA,Interventional,Not Applicable,40,Completed,The Switch Study: The Role of Lamivudine/Emtricitabine (3TC/FTC) in Antiretroviral Regimens,2005-01-01T00:00:00Z,2005-08-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2005,2005
NCT00160329,2011-07-19,2005-09-08,NA,Interventional,Phase 3,60,Completed,Atazanavir or Boosted Atazanavir Substitution for Ritonavir Boosted PI in Patients With Hyperlipidemia,2004-01-01T00:00:00Z,2009-03-01T00:00:00Z,2007-04-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford university,2005,2004,2009
NCT00183352,2014-05-14,2005-09-12,NA,Observational,NA,90,Completed,Reproductive Function and Mood in Women With Bipolar Disorder,2004-01-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,"Department of Psychiatry and Behavioral Sciences, Stanford University",NA,NA,NA,NA,Stanford University,2005,2004,2008
NCT00183443,2018-06-19,2005-09-13,2017-02-28,Interventional,Phase 3,75,Completed,Treatment of Mania Symptoms With Drug Therapy,2005-02-01T00:00:00Z,2010-11-01T00:00:00Z,2010-11-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,NA,Stanford School of Medicine and VA Palo Alto Health Care System,NA,NA,NA,NA,NA,2005,2005,2010
NCT00183521,2011-11-30,2005-09-13,NA,Interventional,Not Applicable,136,Completed,Breathing Regulation Training for Individuals With Panic Disorder,2005-03-01T00:00:00Z,2008-11-01T00:00:00Z,2008-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University and VA Health Care System,NA,NA,NA,NA,Stanford University,2005,2005,2008
NCT00185523,2016-06-14,2005-09-12,NA,Observational,NA,88,Terminated,Allogeneic Transplantation for Patients With Acute Leukemia or Chronic Myelogenous Leukemia (CML),2002-05-01T00:00:00Z,2009-04-01T00:00:00Z,2009-04-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2002,2009
NCT00185536,2005-09-12,2005-09-12,NA,Observational,NA,100,Completed,Effects of Advertising on Young Children's Perception of Taste,2002-04-01T00:00:00Z,NA,NA,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2002,NA
NCT00185549,2006-10-04,2005-09-12,NA,Interventional,Not Applicable,60,Completed,An Interactive Program to Improve Care for Children With CF,2004-03-01T00:00:00Z,2005-09-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2004,2005
NCT00185562,2006-03-23,2005-09-09,NA,Interventional,Phase 2,12,Completed,A Pilot Trial of Adalimumab for the Treatment of Osteoarthritis,2005-06-01T00:00:00Z,2006-01-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2005,2006
NCT00185575,2009-04-07,2005-09-09,NA,Interventional,Not Applicable,24,Completed,Duloxetine for the Treatment of Dysthymia,2004-09-01T00:00:00Z,2006-04-01T00:00:00Z,2006-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2004,2006
NCT00185588,2014-09-10,2005-09-12,2014-07-30,Interventional,Phase 1/Phase 2,33,Completed,Phase 1-2 Vatalanib and Gemcitabine in Advanced Pancreatic Cancer,2004-10-01T00:00:00Z,2009-12-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2009
NCT00185601,2013-04-18,2005-09-09,NA,Interventional,Not Applicable,761,Completed,Internet Diabetes Self-Management Workshop,2006-02-01T00:00:00Z,2010-06-01T00:00:00Z,2009-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2006,2010
NCT00185614,2018-01-16,2005-09-12,2017-10-31,Interventional,Phase 2,63,Completed,Non-myeloablative Allogeneic Transplantation for the Treatment of Multiple Myeloma,2000-08-01T00:00:00Z,2010-04-01T00:00:00Z,2009-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2000,2010
NCT00185640,2021-06-24,2005-09-12,2016-12-01,Interventional,Phase 2,303,Completed,Allogeneic Transplantation Using Total Lymphoid Irradiation (TLI) and Anti-Thymocyte Globulin (ATG) for Older Patients With Hematologic Malignancies,2003-03-01T00:00:00Z,2016-01-01T00:00:00Z,2014-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2003,2016
NCT00185653,2011-02-10,2005-09-12,NA,Interventional,Not Applicable,40,Completed,Mixed Chimera Allogeneic Transplantation From Matched Unrelated Donors For The Treatment Of Multiple Myeloma,2000-10-01T00:00:00Z,2008-11-01T00:00:00Z,2008-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2000,2008
NCT00185666,2010-07-12,2005-09-12,NA,Interventional,Phase 1/Phase 2,200,Completed,Cyberknife Precision Radiation Delivery System for Tumors of the Spine,2002-05-01T00:00:00Z,2006-05-01T00:00:00Z,2006-05-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2002,2006
NCT00185679,2015-02-26,2005-09-12,2015-02-26,Interventional,Phase 2,13,Terminated,Haploid Allogeneic Transplant Using the CliniMACS System,2001-11-01T00:00:00Z,2010-02-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford Cancer Institute,NA,NA,NA,NA,Stanford University,2005,2001,2010
NCT00185692,2019-11-17,2005-09-12,2016-12-01,Interventional,Phase 2,16,Completed,Allogeneic Transplantation From Related Haploidentical Donors,2000-08-01T00:00:00Z,2010-12-01T00:00:00Z,2010-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2000,2010
NCT00185705,2020-03-16,2005-09-09,NA,Interventional,Not Applicable,30,Terminated,"Treatment of Insulin Resistance in Hypertensive, Obese Adolescents",2006-10-01T00:00:00Z,2007-07-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford Medical Center,NA,NA,NA,NA,Stanford University,2005,2006,2007
NCT00185718,2012-12-12,2005-09-12,NA,Observational,NA,97,Completed,Impact of Treatment Induced Premature Menopause on Quality of Life,2003-11-01T00:00:00Z,2010-09-01T00:00:00Z,2010-09-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2003,2010
NCT00185731,2017-10-25,2005-09-12,2017-01-24,Interventional,Phase 2,25,Completed,Phase 2 Study of Atorvastatin Safety and Antitumor Effects in Non-Hodgkin's Lymphoma,2005-04-01T00:00:00Z,2012-11-01T00:00:00Z,2012-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2005,2012
NCT00185744,2022-02-11,2005-09-12,NA,Interventional,Not Applicable,400,"Active, not recruiting",Accelerated Partial Breast Irradiation Following Lumpectomy for Breast Cancer,2002-09-01T00:00:00Z,2029-03-01T00:00:00Z,2029-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2002,2029
NCT00185757,2012-12-13,2005-09-12,NA,Interventional,Phase 1,20,Unknown status,Cytokine Induced Killer Cells as Post-Transplant Immunotherapy Following Allogeneic Hematopoietic Cell Transplantation,2004-06-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2012
NCT00185770,2005-09-12,2005-09-12,NA,Interventional,Phase 2/Phase 3,900,Completed,Reducing Television Viewing to Prevent Childhood Obesity,1999-04-01T00:00:00Z,NA,NA,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,1999,NA
NCT00185783,2011-04-07,2005-09-12,NA,Observational,NA,10,Completed,Impact of Hydrocortisone Administration on White Blood Cell Gene Expression in Patients With Severe Sepsis,2005-03-01T00:00:00Z,2006-11-01T00:00:00Z,2006-11-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,"Stanford University, Dept. of Anesthesia, Division of Critical Care Medicine; Stanford University, Dept. of Medicine, Div. of Pulmonary and Critical Care Medicine",NA,NA,NA,NA,Stanford University,2005,2005,2006
NCT00185796,2015-03-16,2005-09-12,NA,Interventional,Phase 2,77,Completed,TLI & ATG for Non-Myeloablative Allogeneic Transplantation for MDS and MPD,2004-07-01T00:00:00Z,2015-02-01T00:00:00Z,2014-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2015
NCT00185809,2010-07-16,2005-09-12,NA,Observational,NA,25,Completed,Scintigraphic Assessment of I- Transport in Metastatic Breast Cancer and Evaluation of I31I Ablative Therapy: (Part I) Radioiodide Imaging Study,2000-11-01T00:00:00Z,2008-08-01T00:00:00Z,2008-08-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2000,2008
NCT00185835,2010-03-25,2005-09-12,NA,Interventional,Phase 1,10,Completed,Cisplatin and ZD1839 + Re-Irradiation in Recurrent Squamous Cell Cancer of the Head and Neck,2002-06-01T00:00:00Z,NA,2006-07-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2002,NA
NCT00185848,2017-03-12,2005-09-12,NA,Interventional,Phase 1,10,Completed,Assessing the Suitability of an Imaging Probe for Use in Clinical Cell and Gene Therapy Trials in Cancer and Rheumatoid Arthritis,2005-04-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2005,2013
NCT00185861,2009-04-08,2005-09-12,NA,Interventional,Phase 1,12,Completed,Phase I Trial of Arsenic Trioxide and Stereotactic Radiotherapy for Recurrent Malignant Glioma,2003-12-01T00:00:00Z,2009-04-01T00:00:00Z,2008-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford Univesity School of Medicine,2005,2003,2009
NCT00185874,2010-01-11,2005-09-12,NA,Interventional,Phase 1,22,Terminated,Phase I Intratumoral Dendritic Cell Immunotherapy in Thermally Ablated Liver Metastases,2004-01-01T00:00:00Z,2007-10-01T00:00:00Z,2007-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2004,2007
NCT00185887,2011-03-04,2005-09-12,NA,Interventional,Not Applicable,110,Completed,Nitroglycerin Versus Terbutaline for Intrapartum Fetal Resuscitation,2003-10-01T00:00:00Z,2007-10-01T00:00:00Z,2006-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2003,2007
NCT00185900,2018-10-02,2005-09-12,2018-02-13,Interventional,Not Applicable,192,Completed,"Magnesium Sulfate Versus Nifedipine for the Acute Tocolysis of Preterm Labor: A Prospective, Randomized Trial",1999-04-01T00:00:00Z,2007-07-01T00:00:00Z,2005-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,1999,2007
NCT00185913,2010-04-20,2005-09-12,NA,Observational,NA,50,Completed,Identification of Serum Markers For Tumor Hypoxia in Non-Small Cell Lung Cancers,2000-09-01T00:00:00Z,2008-05-01T00:00:00Z,2003-10-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2000,2008
NCT00185939,2006-12-01,2005-09-12,NA,Interventional,Phase 2/Phase 3,125,Completed,The Use of Prophylactic Antibiotics In the Management of Dog Bites,2003-08-01T00:00:00Z,2005-11-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2003,2005
NCT00185952,2011-06-10,2005-09-12,NA,Interventional,Not Applicable,70,Completed,Nifedipine vs Placebo for Maintenance Tocolysis of Preterm Labor.,2001-11-01T00:00:00Z,2008-08-01T00:00:00Z,2007-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2001,2008
NCT00185965,2014-07-07,2005-09-12,2014-07-07,Interventional,Phase 1/Phase 2,30,Completed,CPG 7909 + Local Radiotherapy in Recurrent Low-Grade Lymphomas,2004-07-01T00:00:00Z,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2010
NCT00185978,2005-09-12,2005-09-12,NA,Interventional,Phase 2,900,Completed,Obesity Prevention for Pre-Adolescents,1998-04-01T00:00:00Z,2001-03-01T00:00:00Z,NA,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,1998,2001
NCT00185991,2011-06-13,2005-09-12,NA,Interventional,Not Applicable,126,Completed,Comparison of Once Daily Versus 8 Hour Dosing of Gentamicin for the Treatment of Intrapartum Chorioamnionitis,2004-06-01T00:00:00Z,2010-02-01T00:00:00Z,2006-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2004,2010
