nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,stanford_lead_sponsor,stanford_principal_investigator,stanford_unspecified_official,stanford_study_director,stanford_sub_investigator,stanford_study_chair,stanford_responsible_party,registration_year,start_year,completion_year
NCT00185562,2006-03-23,2005-09-09,NA,Interventional,Phase 2,12,Completed,A Pilot Trial of Adalimumab for the Treatment of Osteoarthritis,2005-06-01T00:00:00Z,2006-01-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2005,2006
NCT00185575,2009-04-07,2005-09-09,NA,Interventional,Not Applicable,24,Completed,Duloxetine for the Treatment of Dysthymia,2004-09-01T00:00:00Z,2006-04-01T00:00:00Z,2006-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2004,2006
NCT00185588,2014-09-10,2005-09-12,2014-07-30,Interventional,Phase 1/Phase 2,33,Completed,Phase 1-2 Vatalanib and Gemcitabine in Advanced Pancreatic Cancer,2004-10-01T00:00:00Z,2009-12-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2009
NCT00185601,2013-04-18,2005-09-09,NA,Interventional,Not Applicable,761,Completed,Internet Diabetes Self-Management Workshop,2006-02-01T00:00:00Z,2010-06-01T00:00:00Z,2009-06-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2006,2010
NCT00185614,2018-01-16,2005-09-12,2017-10-31,Interventional,Phase 2,63,Completed,Non-myeloablative Allogeneic Transplantation for the Treatment of Multiple Myeloma,2000-08-01T00:00:00Z,2010-04-01T00:00:00Z,2009-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2000,2010
NCT00185640,2021-06-24,2005-09-12,2016-12-01,Interventional,Phase 2,303,Completed,Allogeneic Transplantation Using Total Lymphoid Irradiation (TLI) and Anti-Thymocyte Globulin (ATG) for Older Patients With Hematologic Malignancies,2003-03-01T00:00:00Z,2016-01-01T00:00:00Z,2014-04-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2003,2016
NCT00185653,2011-02-10,2005-09-12,NA,Interventional,Not Applicable,40,Completed,Mixed Chimera Allogeneic Transplantation From Matched Unrelated Donors For The Treatment Of Multiple Myeloma,2000-10-01T00:00:00Z,2008-11-01T00:00:00Z,2008-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2000,2008
NCT00185666,2010-07-12,2005-09-12,NA,Interventional,Phase 1/Phase 2,200,Completed,Cyberknife Precision Radiation Delivery System for Tumors of the Spine,2002-05-01T00:00:00Z,2006-05-01T00:00:00Z,2006-05-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2002,2006
NCT00185679,2015-02-26,2005-09-12,2015-02-26,Interventional,Phase 2,13,Terminated,Haploid Allogeneic Transplant Using the CliniMACS System,2001-11-01T00:00:00Z,2010-02-01T00:00:00Z,2009-10-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford Cancer Institute,NA,NA,NA,NA,Stanford University,2005,2001,2010
NCT00185692,2019-11-17,2005-09-12,2016-12-01,Interventional,Phase 2,16,Completed,Allogeneic Transplantation From Related Haploidentical Donors,2000-08-01T00:00:00Z,2010-12-01T00:00:00Z,2010-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2000,2010
NCT00185705,2020-03-16,2005-09-09,NA,Interventional,Not Applicable,30,Terminated,"Treatment of Insulin Resistance in Hypertensive, Obese Adolescents",2006-10-01T00:00:00Z,2007-07-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford Medical Center,NA,NA,NA,NA,Stanford University,2005,2006,2007
NCT00185731,2017-10-25,2005-09-12,2017-01-24,Interventional,Phase 2,25,Completed,Phase 2 Study of Atorvastatin Safety and Antitumor Effects in Non-Hodgkin's Lymphoma,2005-04-01T00:00:00Z,2012-11-01T00:00:00Z,2012-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2005,2012
NCT00185757,2012-12-13,2005-09-12,NA,Interventional,Phase 1,20,Unknown status,Cytokine Induced Killer Cells as Post-Transplant Immunotherapy Following Allogeneic Hematopoietic Cell Transplantation,2004-06-01T00:00:00Z,2012-12-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2012
NCT00185796,2015-03-16,2005-09-12,NA,Interventional,Phase 2,77,Completed,TLI & ATG for Non-Myeloablative Allogeneic Transplantation for MDS and MPD,2004-07-01T00:00:00Z,2015-02-01T00:00:00Z,2014-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2015
NCT00185848,2017-03-12,2005-09-12,NA,Interventional,Phase 1,10,Completed,Assessing the Suitability of an Imaging Probe for Use in Clinical Cell and Gene Therapy Trials in Cancer and Rheumatoid Arthritis,2005-04-01T00:00:00Z,2013-06-01T00:00:00Z,2013-06-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,TRUE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2005,2013
NCT00185861,2009-04-08,2005-09-12,NA,Interventional,Phase 1,12,Completed,Phase I Trial of Arsenic Trioxide and Stereotactic Radiotherapy for Recurrent Malignant Glioma,2003-12-01T00:00:00Z,2009-04-01T00:00:00Z,2008-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford Univesity School of Medicine,2005,2003,2009
NCT00185874,2010-01-11,2005-09-12,NA,Interventional,Phase 1,22,Terminated,Phase I Intratumoral Dendritic Cell Immunotherapy in Thermally Ablated Liver Metastases,2004-01-01T00:00:00Z,2007-10-01T00:00:00Z,2007-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2004,2007
NCT00185887,2011-03-04,2005-09-12,NA,Interventional,Not Applicable,110,Completed,Nitroglycerin Versus Terbutaline for Intrapartum Fetal Resuscitation,2003-10-01T00:00:00Z,2007-10-01T00:00:00Z,2006-07-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2003,2007
NCT00185900,2018-10-02,2005-09-12,2018-02-13,Interventional,Not Applicable,192,Completed,"Magnesium Sulfate Versus Nifedipine for the Acute Tocolysis of Preterm Labor: A Prospective, Randomized Trial",1999-04-01T00:00:00Z,2007-07-01T00:00:00Z,2005-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,1999,2007
NCT00185939,2006-12-01,2005-09-12,NA,Interventional,Phase 2/Phase 3,125,Completed,The Use of Prophylactic Antibiotics In the Management of Dog Bites,2003-08-01T00:00:00Z,2005-11-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2003,2005
NCT00185952,2011-06-10,2005-09-12,NA,Interventional,Not Applicable,70,Completed,Nifedipine vs Placebo for Maintenance Tocolysis of Preterm Labor.,2001-11-01T00:00:00Z,2008-08-01T00:00:00Z,2007-01-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2001,2008
NCT00185965,2014-07-07,2005-09-12,2014-07-07,Interventional,Phase 1/Phase 2,30,Completed,CPG 7909 + Local Radiotherapy in Recurrent Low-Grade Lymphomas,2004-07-01T00:00:00Z,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,NA,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2010
NCT00185978,2005-09-12,2005-09-12,NA,Interventional,Phase 2,900,Completed,Obesity Prevention for Pre-Adolescents,1998-04-01T00:00:00Z,2001-03-01T00:00:00Z,NA,FALSE,Randomized,Single,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,1998,2001
NCT00185991,2011-06-13,2005-09-12,NA,Interventional,Not Applicable,126,Completed,Comparison of Once Daily Versus 8 Hour Dosing of Gentamicin for the Treatment of Intrapartum Chorioamnionitis,2004-06-01T00:00:00Z,2010-02-01T00:00:00Z,2006-10-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2004,2010
NCT00186017,2017-04-12,2005-09-12,2016-12-21,Interventional,Phase 4,50,Completed,Short Term Rescue Study of Olanzapine,2005-07-01T00:00:00Z,2010-06-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2005,2010
NCT00186030,2006-10-05,2005-09-13,NA,Interventional,Phase 1/Phase 2,102,Terminated,Reducing Risk and Trauma-Related Stress in Persons Living With HIV,2003-04-01T00:00:00Z,2004-03-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2003,2004
NCT00186043,2017-09-26,2005-09-12,2017-01-11,Interventional,Phase 4,55,Completed,Seroquel in the Treatment of Dysphoric Hypomania in Bipolar II,2008-08-01T00:00:00Z,2011-08-01T00:00:00Z,2011-08-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2008,2011
NCT00186056,2017-02-17,2005-09-13,2016-10-13,Interventional,Not Applicable,31,Completed,Mifepristone in Refractory Depression,2003-01-01T00:00:00Z,2007-05-01T00:00:00Z,2007-05-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2003,2007
NCT00186069,2017-12-01,2005-09-13,2016-10-12,Interventional,Not Applicable,30,Completed,Magnesium Sulfate vs Placebo for Placental Abruption,2004-03-01T00:00:00Z,2017-11-01T00:00:00Z,2014-06-01T00:00:00Z,TRUE,Randomized,Double,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2017
NCT00186082,2011-06-13,2005-09-13,NA,Interventional,Not Applicable,147,Completed,Antibiotics for Postpartum Third and Fourth Degree Perineal Tear Repairs,2003-09-01T00:00:00Z,2008-06-01T00:00:00Z,2006-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,TRUE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2003,2008
NCT00186108,2007-07-24,2005-09-13,NA,Interventional,Phase 1,23,Completed,A Pilot Study Evaluating Oral Triamcinalone in Patients With Androgen Independent Prostate Cancer,2002-10-01T00:00:00Z,2005-09-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2002,2005
NCT00186121,2019-09-23,2005-09-13,2017-02-01,Interventional,Phase 2,35,Completed,Estradiol Suppression for the Treatment of Metastatic Breast Cancer in Premenopausal Women,2000-10-01T00:00:00Z,2013-06-01T00:00:00Z,2013-05-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2000,2013
NCT00186134,2005-09-13,2005-09-13,NA,Interventional,Phase 2,30,Completed,Walk to School and Physical Activity,2004-10-01T00:00:00Z,2005-05-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,Stanford University,NA,NA,NA,2005,2004,2005
NCT00186186,2017-03-01,2005-09-13,2014-05-12,Interventional,Phase 4,28,Completed,Depakote ER in Bipolar Depression,2004-01-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,"Stanford University, Department of Psychiatry and Behavioral Sciences",NA,NA,Stanford University,2005,2004,2009
NCT00186212,2011-06-29,2005-09-13,NA,Interventional,Phase 3,150,Completed,Alternative Support for Rural and Isolated Women in an HMO,2000-09-01T00:00:00Z,2002-05-01T00:00:00Z,2002-05-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2000,2002
NCT00186225,2020-04-07,2005-09-13,NA,Interventional,Not Applicable,250,Completed,Stem Cell Transplant From Matched Unrelated or Partially Matched Related Donors,1989-11-01T00:00:00Z,2010-05-01T00:00:00Z,2007-06-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,1989,2010
NCT00186238,2010-09-10,2005-09-13,NA,Interventional,Phase 2,300,Completed,High Dose Sequential Therapy and Autologous Stem Cell Rescue for Multiple Myeloma,1994-09-01T00:00:00Z,2010-04-01T00:00:00Z,2006-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,1994,2010
NCT00186251,2012-11-09,2005-09-13,NA,Interventional,Not Applicable,200,Completed,High Dose Chemotherapy Followed By PBSC Rescue for HD,1998-03-01T00:00:00Z,2005-07-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,1998,2005
NCT00186264,2019-10-02,2005-09-13,NA,Interventional,Not Applicable,18,Completed,Does Concurrent Hydrocortisone With Venlafaxine XR Speed Antidepressant Response?,2002-08-01T00:00:00Z,2006-04-01T00:00:00Z,2006-04-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2002,2006
NCT00186277,2011-03-28,2005-09-13,NA,Interventional,Phase 2,10,Completed,Phase II Study of Oxaliplatin and Taxotere in Metastatic Bladder Cancer,2003-12-01T00:00:00Z,2006-12-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2003,2006
NCT00186290,2010-10-07,2005-09-13,NA,Interventional,Not Applicable,145,Completed,Allo BMT in Advanced Leukemia or High Grade Lymphoma,1989-12-01T00:00:00Z,2009-10-01T00:00:00Z,2009-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,1989,2009
NCT00186303,2012-12-13,2005-09-13,NA,Interventional,Not Applicable,28,Completed,Transplantation for Patients With Chronic Lymphocytic Leukemia,1996-11-01T00:00:00Z,2010-03-01T00:00:00Z,2010-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,1996,2010
NCT00186316,2009-08-21,2005-09-13,NA,Interventional,Phase 1/Phase 2,30,Completed,Vaccine Therapy for Multiple Myeloma Utilizing Idiotype-Pulsed Allogeneic Dendritic Cells,2003-04-01T00:00:00Z,2008-12-01T00:00:00Z,2006-04-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2003,2008
NCT00186329,2015-04-24,2005-09-13,NA,Interventional,Phase 4,100,Completed,BNP for Cardio-Renal Decompensation Syndrome (BNP-CARDS),2004-03-01T00:00:00Z,2006-10-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,Stanford University,"Professor, School of Medicine, Stanford University",NA,"Cardiology Fellow, Stanford University",NA,NA,Stanford University,2005,2004,2006
NCT00186342,2012-12-13,2005-09-13,NA,Interventional,Not Applicable,120,Completed,Sibling and Unrelated Donor Hematopoietic Cell Transplant in Hematologic Malignancies,1992-09-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,1992,2009
NCT00186355,2012-05-10,2005-09-13,NA,Interventional,Not Applicable,97,Completed,Enrichment & Purging of Stem Cells in Non-Hodgkin's Lymphoma,2003-10-01T00:00:00Z,2010-02-01T00:00:00Z,2007-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2003,2010
NCT00186381,2010-07-23,2005-09-13,NA,Interventional,Phase 2,200,Completed,Autologous Bone Marrow Transplantation in Acute Non-Lymphoblastic Leukemia During First or Subsequent Remission,1995-11-01T00:00:00Z,2007-03-01T00:00:00Z,2007-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,1995,2007
NCT00186394,2010-07-23,2005-09-13,NA,Interventional,Phase 2,35,Completed,High Dose Chemotherapy and Allogeneic Hematopoietic Cell Transplant for Non-Hodgkin's Lymphoma,2000-04-01T00:00:00Z,2006-12-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2000,2006
NCT00186407,2010-09-10,2005-09-13,NA,Interventional,Phase 2,50,Completed,Autologous Stem Cell Rescue for Primary Amyloidosis,1998-04-01T00:00:00Z,2010-02-01T00:00:00Z,2008-02-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,1998,2010
NCT00186420,2012-06-12,2005-09-13,NA,Interventional,Phase 2,13,Completed,Adjuvant Taxotere in Patients With High Risk Prostate Cancer Post Prostatectomy and Radiation,2003-07-01T00:00:00Z,2009-09-01T00:00:00Z,2006-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2003,2009
NCT00186446,2017-02-15,2005-09-13,2016-10-18,Interventional,Phase 4,20,Completed,Treatment of Nicotine Dependence and Acute Depression,2004-06-01T00:00:00Z,2007-09-01T00:00:00Z,2007-09-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,NA,NA,Stanford University,NA,NA,Stanford University,2005,2004,2007
NCT00186485,2017-10-04,2005-09-14,2016-10-10,Interventional,Not Applicable,28,Completed,Repetitive Transcranial Magnetic Stimulation (rTMS) for Treatment Resistant Bipolar Depression,2003-05-01T00:00:00Z,2010-07-01T00:00:00Z,2010-06-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2003,2010
NCT00186498,2019-08-28,2005-09-14,2016-10-20,Interventional,Not Applicable,11,Completed,Memantine to Reduce Neurocognitive Deficits Following Unilateral ECT for the Treatment of a Major Depression,2004-02-01T00:00:00Z,2008-02-01T00:00:00Z,2006-02-01T00:00:00Z,TRUE,Randomized,Triple,OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2004,2008
NCT00186511,2006-12-04,2005-09-13,NA,Interventional,Phase 2,40,Completed,Expanding Rural Access: Distance Delivery of Support,2004-11-01T00:00:00Z,2006-06-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,2004,2006
NCT00186537,2016-11-21,2005-09-14,2016-04-01,Interventional,Not Applicable,47,Completed,"Comparing Tricor, Avandia, or Weight Loss to Lower Cardiovascular Risk Factors in People With High Triglycerides.",2003-09-01T00:00:00Z,2008-09-01T00:00:00Z,2008-09-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2003,2008
NCT00186550,2013-12-03,2005-09-13,NA,Interventional,Not Applicable,186,Completed,Group Psychotherapy for People With HIV,NA,2000-11-01T00:00:00Z,NA,FALSE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,NA,2000
NCT00186576,2010-10-13,2005-09-14,NA,Interventional,Not Applicable,40,Completed,Non-Myeloablative Allogeneic Transplant for Myelodysplastic Syndromes and Myeloproliferative Disorders,2001-12-01T00:00:00Z,2010-07-01T00:00:00Z,2004-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2001,2010
NCT00186589,2012-06-05,2005-09-14,NA,Interventional,Phase 1,30,Completed,90Y-IBRITUMOMAB Tiuxetan and AHCI With HD Chemotherapy and Autologous Transplantation for Relapsed or Resistant NHL,2004-05-01T00:00:00Z,2007-07-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University School of Medicine,2005,2004,2007
NCT00186628,2017-10-20,2005-09-14,2016-12-12,Interventional,Phase 2,36,Completed,Phase 2 Trial of Prophylactic Rituximab Therapy for Prevention of CGVHD,2005-06-01T00:00:00Z,2010-12-01T00:00:00Z,2010-11-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,Stanford University,2005,2005,2010
NCT00186641,2007-07-10,2005-09-14,NA,Interventional,Phase 2,NA,Unknown status,High Dose Chemotherapy and Autologous Transplant for Breast Cancer,NA,2005-03-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,Stanford University,Stanford University,NA,NA,NA,NA,NA,2005,NA,2005
