nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT00119665,2007-05-16,2005-07-06,NA,Interventional,Phase 2,180,Completed,Clinical Trial Assessing Toxicity and Efficacy of MF101 for Hot Flashes,2006-02-01T00:00:00Z,2007-02-01T00:00:00Z,NA,FALSE,Randomized,Double,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2006,2007
NCT00123552,2020-06-03,2005-07-22,NA,Interventional,Phase 3,601,Completed,Longitudinal Antimalarial Combinations in Uganda,2004-11-01T00:00:00Z,2008-12-01T00:00:00Z,2006-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2005,2004,2008
NCT00126633,2012-09-13,2005-08-02,NA,Interventional,Phase 2,53,Completed,"Gemcitabine, Cisplatin, and Bevacizumab in Treating Patients With Metastatic Pancreatic Cancer",2004-04-01T00:00:00Z,2008-10-01T00:00:00Z,2006-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2008
NCT00128206,2020-07-13,2005-08-05,2010-09-21,Interventional,Phase 3,364,Completed,Treatment of Latent TB Infection for Jailed Persons,2004-11-01T00:00:00Z,2009-09-01T00:00:00Z,2008-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2009
NCT00133679,2021-01-12,2005-08-22,2020-12-07,Interventional,Phase 4,9,Terminated,Chronic Sildenafil for Severe Diaphragmatic Hernia,2006-02-01T00:00:00Z,2013-10-01T00:00:00Z,2013-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2006,2013
NCT00136812,2016-04-23,2005-08-25,2016-02-22,Interventional,Phase 2,224,Completed,Treating Tobacco Dependence in Inpatient Psychiatry - 1,2006-07-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2006,2011
NCT00139516,2014-03-11,2005-08-29,NA,Interventional,Not Applicable,NA,Completed,Chinese Community Smoking Cessation Project,2001-09-01T00:00:00Z,2007-08-01T00:00:00Z,2007-08-01T00:00:00Z,FALSE,Randomized,NA,OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2001,2007
NCT00147446,2013-09-06,2005-09-02,2012-10-26,Interventional,Phase 2,121,Completed,Stress Management for Patients With Multiple Sclerosis,2005-05-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2009
NCT00154180,2009-09-10,2005-09-07,NA,Interventional,Phase 4,728,Unknown status,Kronos Early Estrogen Prevention Study (KEEPS),2005-09-01T00:00:00Z,2012-07-01T00:00:00Z,2012-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2012
NCT00165074,2007-11-19,2005-09-09,NA,Interventional,Not Applicable,11,Completed,Pilot Trial of Surfactant Therapy For Preterm Neonates 5-21 Days Old With Respiratory Decompensation,2003-06-01T00:00:00Z,2007-06-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco Medical Center",NA,NA,NA,NA,2005,2003,2007
NCT00183092,2014-05-28,2005-09-14,2014-01-21,Interventional,Phase 2,69,Completed,CJD (Creutzfeldt-Jakob Disease) Quinacrine Study,2005-04-01T00:00:00Z,2012-06-01T00:00:00Z,2012-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","UCSF Memory & Aging Center, University of California, San Francisco",NA,NA,NA,NA,2005,2005,2012
NCT00187447,2008-06-02,2005-09-10,NA,Interventional,Phase 2,100,Completed,Comparison of 2 Different Indomethacin Dosing Protocols to Treat Infants Delivered at <28 Weeks Gestation With a Persistent Patent Ductus Arteriosus,2003-08-01T00:00:00Z,2006-07-01T00:00:00Z,2006-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2003,2006
NCT00187486,2017-08-04,2005-09-13,2011-04-25,Interventional,Phase 2,66,Completed,"Safety and Efficacy Study of Tarceva, Temodar, and Radiation Therapy in Patients With Newly Diagnosed Brain Tumors",2004-08-01T00:00:00Z,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF Department of Neurological Surgery,NA,NA,NA,NA,2005,2004,2011
NCT00187499,2008-04-02,2005-09-13,NA,Interventional,Not Applicable,NA,Completed,Effect of an Inhaled Corticosteroid on Airway Gene Expression in Asthma,2002-10-01T00:00:00Z,2005-02-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2002,2005
NCT00187525,2012-11-08,2005-09-13,NA,Interventional,Phase 4,NA,Completed,A 52 Week Open Label Trial of Memantine for Frontotemporal Lobar Degeneration,2004-05-01T00:00:00Z,2006-10-01T00:00:00Z,2005-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2004,2006
NCT00187538,2014-08-20,2005-09-13,NA,Interventional,Not Applicable,183,Completed,Effect of Dietary Protein Source on Calcium Metabolism,2002-02-01T00:00:00Z,2013-07-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2002,2013
NCT00187551,2011-02-08,2005-09-13,NA,Interventional,Phase 4,25,Completed,"Pilot Study Evaluating Interruption of Enfuvirtide (Fuzeon, T20) in Patients With Enfuvirtide Resistance",2000-05-01T00:00:00Z,2005-11-01T00:00:00Z,2005-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,UCSF,2005,2000,2005
NCT00187564,2008-05-02,2005-09-13,NA,Interventional,Not Applicable,40,Completed,Pilot Study on the Effect of Oral Controlled-Release Alpha-Lipoic Acid on Oxidative Stress in Adolescents With Type 1 Diabetes Mellitus,2004-08-01T00:00:00Z,2005-10-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,UCSF,2005,2004,2005
NCT00187577,2011-06-07,2005-09-13,NA,Interventional,Not Applicable,14,Completed,Efficacy Study of Latanoprost and Bimatoprost Solutions in Promoting Eyelash Growth in Patients With Alopecia Areata,2005-06-01T00:00:00Z,2006-03-01T00:00:00Z,2006-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","Professor, University of California, San Francisco Department of Dermatology; Professor, University of California, San Francisco Department of Ophthalmology",NA,NA,NA,"University of California, San Francisco",2005,2005,2006
NCT00187590,2014-01-21,2005-09-13,NA,Interventional,Not Applicable,612,Terminated,A Case Management Intervention to Prevent ER Visits in HIV-infected Persons,2004-04-01T00:00:00Z,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF-Fresno Medical Eduction Program,NA,NA,NA,NA,2005,2004,2013
NCT00187603,2008-05-05,2005-09-13,NA,Interventional,Not Applicable,270,Completed,Protecting the 'Hood Against Tobacco,2003-07-01T00:00:00Z,2007-06-01T00:00:00Z,2007-02-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",Associate Professor UCSF,NA,NA,NA,"University of California, San Francisco",2005,2003,2007
NCT00187629,2013-10-08,2005-09-13,NA,Interventional,Not Applicable,27,Completed,Phosphate Intake's Effect on the Skeletal System - Pilot,2004-03-01T00:00:00Z,2008-07-01T00:00:00Z,2008-07-01T00:00:00Z,FALSE,Randomized,Triple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2008
NCT00187655,2014-10-21,2005-09-13,2013-05-21,Interventional,Phase 1,24,Completed,"Effect of, OAT3, on the Renal Secretion of Cefotaxime",2004-01-01T00:00:00Z,2013-12-01T00:00:00Z,2011-12-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2013
NCT00187681,2012-12-06,2005-09-13,2011-05-20,Interventional,Phase 4,20,Completed,"Organic Cation Transporter 1 (OCT1), on Response to Metformin in Healthy Subjects",2003-07-01T00:00:00Z,2008-03-01T00:00:00Z,2008-03-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2003,2008
NCT00187707,2012-08-07,2005-09-14,NA,Interventional,Not Applicable,30,Completed,Influence of Intestinal Transporter Genetic Variants on the Bioavailability of Gabapentin,2005-09-01T00:00:00Z,2008-08-01T00:00:00Z,2007-01-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2005,2008
NCT00187720,2012-12-06,2005-09-13,2011-03-31,Interventional,Phase 4,23,Completed,Genetic Basis for Variation in the Renal Elimination of Metformin,2002-05-01T00:00:00Z,2008-04-01T00:00:00Z,2008-04-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2002,2008
NCT00187759,2015-05-06,2005-09-15,NA,Interventional,Not Applicable,500,Completed,Placebo Controlled Study of Antibiotic Treatment of Soft Tissue Infection,2004-11-01T00:00:00Z,2005-03-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2005
NCT00187772,2013-09-17,2005-09-14,NA,Interventional,Phase 3,60,Completed,Child-Parent Psychotherapy for Preschooler Witnesses of Domestic Violence Program,1996-12-01T00:00:00Z,2004-09-01T00:00:00Z,2004-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,1996,2004
NCT00187785,2006-01-13,2005-09-14,NA,Interventional,Not Applicable,100,Terminated,Doctor-Patient Communication in Spanish,2005-09-01T00:00:00Z,2006-12-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2005,2006
NCT00187798,2012-09-24,2005-09-13,NA,Interventional,Not Applicable,24,Completed,Impact of Genetics on Metformin Pharmacokinetics,2001-08-01T00:00:00Z,2007-07-01T00:00:00Z,2007-07-01T00:00:00Z,FALSE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2001,2007
NCT00200967,2017-12-26,2005-09-12,2009-03-05,Interventional,Phase 3,87,Completed,Asthma Clinical Research Network (ACRN) Trial - Long-Acting Beta Agonist Response by Genotype (LARGE),2004-12-01T00:00:00Z,2008-02-01T00:00:00Z,2008-02-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2004,2008
NCT00201188,2013-03-07,2005-09-16,NA,Interventional,Not Applicable,139,Completed,Enhancing Collaboration Between Doctors and Patients to Improve Asthma,2003-12-01T00:00:00Z,2008-02-01T00:00:00Z,2008-02-01T00:00:00Z,FALSE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,NA,2005,2003,2008
NCT00201240,2021-10-21,2005-09-16,2012-05-14,Interventional,Phase 2,47,Completed,Acute Myeloid Leukemia T Cell Depletion to Improve Transplants in Adults With Acute Myeloid Leukemia (BMT CTN 0303),2005-06-01T00:00:00Z,2013-12-01T00:00:00Z,2013-12-01T00:00:00Z,TRUE,NA,None (Open Label),NIH,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2013
NCT00203749,2013-12-11,2005-09-13,NA,Interventional,Phase 3,192814,Completed,"Community Mobilization, Mobile Testing, Same-Day Results, and Post-Test Support for HIV in Sub-Saharan Africa and Thailand",2004-12-01T00:00:00Z,2011-09-01T00:00:00Z,2011-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2004,2011
NCT00208039,2007-11-19,2005-09-13,NA,Interventional,Not Applicable,89,Completed,Pilot Trial of Surfactant Booster Prophylaxis For Ventilated Preterm Neonates,2004-09-01T00:00:00Z,2007-11-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco Medical Center",NA,NA,NA,NA,2005,2004,2007
NCT00209469,2005-09-13,2005-09-12,NA,Interventional,Phase 2/Phase 3,90,Unknown status,Network Osteoporosis Study,2002-07-01T00:00:00Z,2007-02-01T00:00:00Z,NA,FALSE,Randomized,Double,NETWORK,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2002,2007
NCT00214474,2013-02-12,2005-09-19,NA,Interventional,Not Applicable,339,Completed,Improving Diabetes Efforts Across Language and Literacy (IDEALL),2002-11-01T00:00:00Z,2005-11-01T00:00:00Z,2005-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),FED,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2002,2005
NCT00217984,2017-10-30,2005-09-16,NA,Interventional,Not Applicable,162,Completed,Intensive Intervention for Smokers - 6,2006-07-01T00:00:00Z,2010-06-01T00:00:00Z,2009-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2006,2010
NCT00218699,2013-08-02,2005-09-16,NA,Interventional,Not Applicable,300,Completed,Pre-HIV Test Counseling Intervention to Reduce HIV Infection Risk Behavior in Men Who Are Not HIV Infected,2002-08-01T00:00:00Z,2005-09-01T00:00:00Z,2005-09-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco",UCSF AIDS Health Project; UCSF Center for AIDS Prevention Studies,NA,NA,NA,"University of California, San Francisco - Department of Psychiatry",2005,2002,2005
NCT00218712,2012-04-30,2005-09-16,NA,Interventional,Not Applicable,488,Completed,Specialized Cognitive-Behavioral Counseling Intervention to Reduce HIV Transmission Risk Behavior in HIV-Infected Men,2005-09-01T00:00:00Z,2011-03-01T00:00:00Z,2010-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco",UCSF AIDS Health Project,NA,NA,NA,"University of California, San Francisco",2005,2005,2011
NCT00221325,2015-02-12,2005-09-14,NA,Interventional,Phase 1,14,Completed,A Safety Study of Rituximab Plus MTX Injected Into the Cerebrospinal Fluid in the Treatment of Brain Lymphoma,2007-04-01T00:00:00Z,2013-03-01T00:00:00Z,2012-01-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,NA,2005,2007,2013
NCT00221338,2020-08-25,2005-09-19,2019-02-05,Interventional,Phase 3,750,Completed,Clinical Trial of Gabapentin to Decrease Postoperative Delirium and Pain,2006-01-01T00:00:00Z,2014-07-01T00:00:00Z,2014-01-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco, CA, USA",NA,NA,NA,NA,2005,2006,2014
NCT00221351,2011-05-20,2005-09-19,NA,Interventional,Not Applicable,139,Completed,C-reactive Protein (CRP)-Guided Management Algorithm for Adults With Acute Cough,2005-10-01T00:00:00Z,2006-07-01T00:00:00Z,2006-03-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2005,2006
NCT00221364,2015-07-13,2005-09-14,NA,Interventional,Phase 4,20000,Completed,Trachoma Elimination Follow-up,2003-03-01T00:00:00Z,2005-04-01T00:00:00Z,2005-04-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","Proctor Foundation, UCSF",NA,NA,NA,NA,2005,2003,2005
NCT00226174,2005-09-22,2005-09-22,NA,Interventional,Phase 2,NA,Terminated,"A Randomized, Placebo-Controlled, Double-Blind Clinical Trial of Curcuminoids in Oral Lichen Planus",2003-02-01T00:00:00Z,2004-09-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2003,2004
NCT00227617,2019-12-12,2005-09-26,2019-08-07,Interventional,Phase 2/Phase 3,36,Terminated,Combination Chemotherapy and Bevacizumab in Treating Patients With Advanced Neuroendocrine Tumors,2005-06-08T00:00:00Z,2016-02-01T00:00:00Z,2012-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2005,2016
NCT00230880,2012-12-03,2005-09-29,NA,Interventional,Not Applicable,800,Completed,"The Young Woman's Reach Project: Trial of an Intervention to Impact Contraceptive Behavior, Unintended Pregnancy, and Sexually Transmitted Infections (STIs) Among Adolescent Females",2005-07-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2005,2009
NCT00234728,2008-06-30,2005-10-05,NA,Interventional,Not Applicable,120,Completed,Study of a New Dressing for Use With Topical Medications,2005-09-01T00:00:00Z,2007-06-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),INDUSTRY,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2007
NCT00235534,2012-11-16,2005-10-06,NA,Interventional,Not Applicable,300,Completed,Trial of Immediate Versus Delayed Initiation of Oral Contraceptive Pills After Abortion,2005-10-01T00:00:00Z,2008-12-01T00:00:00Z,2008-12-01T00:00:00Z,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2005,2005,2008
NCT00235547,2019-08-14,2005-10-06,2019-03-06,Interventional,Not Applicable,298,Completed,Trial of Immediate Versus Delayed Initiation of Transdermal Hormonal Contraception After Therapeutic Abortion,2005-08-01T00:00:00Z,2012-12-01T00:00:00Z,2006-05-01T00:00:00Z,TRUE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,2005,2005,2012
NCT00241202,2008-01-14,2005-10-13,NA,Interventional,Not Applicable,775,Completed,The Efficacy of the HIV/AIDS Symptom Management Manual,2005-10-01T00:00:00Z,2006-12-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,"University of California, San Francisco",2005,2005,2006
NCT00241592,2007-06-12,2005-10-18,NA,Interventional,Phase 1,18,Completed,Vaporization as a Smokeless Cannabis Delivery System,2004-08-01T00:00:00Z,2005-05-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,NA,UCSF Community Consortium,NA,NA,NA,NA,2005,2004,2005
NCT00243893,2013-10-08,2005-10-24,NA,Interventional,Phase 1,26,Completed,Tetracycline-Derivatives for Treatment of Cerebral Arteriovenous Malformations and Aneurysms,2004-07-01T00:00:00Z,2008-10-01T00:00:00Z,2008-10-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2008
NCT00244374,2013-07-25,2005-10-25,2013-04-25,Interventional,Not Applicable,546,Completed,A Randomized Trial of Vaccine Adherence in Young Injection Drug Users,2004-08-01T00:00:00Z,2008-06-01T00:00:00Z,2008-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2008
NCT00250536,2010-01-12,2005-11-07,NA,Interventional,Not Applicable,80,Completed,Anabolic Steroids and Exercise in Hemodialysis Patients,2000-03-01T00:00:00Z,2004-10-01T00:00:00Z,NA,FALSE,Randomized,Double,NIH,TRUE,NA,"University of California, San Francisco, San Francisco VA Medical Center",NA,NA,NA,NA,2005,2000,2004
