nct_id,last_update_submitted_date,registration_date,summary_results_date,study_type,phase,enrollment,recruitment_status,title,start_date,completion_date,primary_completion_date,has_summary_results,allocation,masking,main_sponsor,is_multicentric,ucsf_lead_sponsor,ucsf_principal_investigator,ucsf_study_chair,ucsf_study_director,ucsf_unspecified_official,ucsf_responsible_party,registration_year,start_year,completion_year
NCT00071240,2009-08-14,2003-10-16,NA,Interventional,Phase 2,22,Completed,Growth Hormone to Increase Immune Function in People With HIV,2002-10-01T00:00:00Z,2007-09-01T00:00:00Z,2007-09-01T00:00:00Z,FALSE,Randomized,None (Open Label),NIH,FALSE,NA,"University of California, San Francisco",NA,NA,NA,"Gladstone Institute of Virology and Immunology, UCSF",2003,2002,2007
NCT00071656,2013-08-06,2003-10-29,NA,Interventional,Not Applicable,60,Completed,Psychosocial Treatment for Attention Deficit Hyperactivity Disorder (ADHD) Type I,2002-09-01T00:00:00Z,2007-06-01T00:00:00Z,NA,FALSE,Randomized,NA,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2003,2002,2007
NCT00071682,2013-05-13,2003-10-29,NA,Observational,NA,0,Withdrawn,Evaulation of Interaction Between Herbal Products and Anticoagulants,2007-10-01T00:00:00Z,2007-12-01T00:00:00Z,2007-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2003,2007,2007
NCT00072046,2016-07-01,2003-11-04,NA,Interventional,Phase 3,732,Completed,Interferon Alfa-2b With or Without Bevacizumab in Treating Patients With Advanced Renal Cell Carcinoma (Kidney Cancer),2003-10-01T00:00:00Z,2012-11-01T00:00:00Z,2004-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2003,2003,2012
NCT00072280,2014-09-16,2003-11-04,2013-09-23,Interventional,Phase 2,7,Terminated,"Surgery and/or Chemotherapy in Treating Children With Infantile, Congenital, or Childhood Fibrosarcoma",2004-11-01T00:00:00Z,2008-03-01T00:00:00Z,2008-03-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),NETWORK,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2003,2004,2008
NCT00074386,2014-01-16,2003-12-11,NA,Observational,NA,275,Completed,Kidney and Liver Transplantation in People With HIV,2003-10-01T00:00:00Z,2013-08-01T00:00:00Z,2013-08-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2003,2003,2013
NCT00074425,2021-11-03,2003-12-11,NA,Interventional,Phase 2,3101,Completed,BufferGel and PRO 2000/5: Vaginal Gels to Prevent HIV Infection in Women,2005-01-01T00:00:00Z,2008-09-01T00:00:00Z,2008-09-01T00:00:00Z,FALSE,Randomized,Quadruple,NIH,TRUE,NA,NA,"Department of Obstetrics, Gynecology, and Reproductive Sciences, University of California, San Francisco; AIDS Research Institute",NA,NA,NA,2003,2005,2008
NCT00075088,2015-05-15,2004-01-02,2013-06-08,Interventional,Phase 3,794,Completed,Tele-Electrocardiography in Emergency Cardiac Care,2003-09-01T00:00:00Z,2009-06-01T00:00:00Z,2009-06-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2004,2003,2009
NCT00077233,2018-05-11,2004-02-10,NA,Interventional,Phase 3,238,Terminated,FOLFIRI or FOLFOX With or Without Cetuximab in Patients With Metastatic Adenocarcinoma of the Colon or Rectum,2003-12-01T00:00:00Z,2010-06-01T00:00:00Z,2006-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2004,2003,2010
NCT00078247,2010-08-10,2004-02-20,NA,Interventional,Phase 3,350,Completed,Anti-HIV Drugs for Ugandan Patients With HIV and Tuberculosis,2004-10-01T00:00:00Z,NA,NA,FALSE,Randomized,None (Open Label),NIH,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2004,2004,NA
NCT00079534,2006-08-16,2004-03-09,NA,Interventional,Not Applicable,150,Completed,Distant Healing for HIV/AIDS,2000-12-01T00:00:00Z,2003-12-01T00:00:00Z,NA,FALSE,Randomized,Double,NIH,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2004,2000,2003
NCT00083135,2010-10-14,2004-05-14,NA,Interventional,Phase 1,18,Completed,N2000-01: Double Infusion of Iodine I 131 Metaiodobenzylguanidine Followed by Autologous Stem Cell Transplantation,2004-03-01T00:00:00Z,NA,2006-02-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,NA,"University of California, San Francisco",NA,NA,UCSF School of Medicine,2004,2004,NA
NCT00086385,2015-03-03,2004-07-01,2013-07-29,Interventional,Phase 3,403,Completed,Maintaining Nonsmoking: Older Smokers - 1,2001-09-01T00:00:00Z,2009-03-01T00:00:00Z,2009-03-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2004,2001,2009
NCT00087880,2017-01-11,2004-07-15,NA,Interventional,Phase 2,407,Completed,Maintaining Abstinence in Chronic Cigarette Smokers - 1,2002-12-01T00:00:00Z,2009-09-01T00:00:00Z,2005-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),NIH,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2004,2002,2009
NCT00087906,2015-12-22,2004-07-15,NA,Observational,NA,1589,Completed,Disability and Health Outcomes in COPD,2004-07-01T00:00:00Z,2009-05-01T00:00:00Z,2009-05-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2004,2004,2009
NCT00090506,2008-01-23,2004-08-26,NA,Interventional,Phase 1,50,Completed,Yoga for Treating People at Risk for Diabetes or With Both HIV and Depression,2004-07-01T00:00:00Z,2007-03-01T00:00:00Z,2007-03-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),NIH,FALSE,NA,UCSF Positive Health Program,NA,NA,NA,NA,2004,2004,2007
NCT00091390,2020-07-28,2004-09-07,2014-10-31,Interventional,Phase 2,129,Completed,Radiation Therapy in Treating Patients With Stage II or Stage III Prostate Cancer,2004-07-01T00:00:00Z,2016-12-01T00:00:00Z,2008-01-01T00:00:00Z,TRUE,NA,None (Open Label),NETWORK,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2004,2004,2016
NCT00091988,2020-04-14,2004-09-21,NA,Interventional,Not Applicable,338,Completed,Program to Reduce Incontinence by Diet and Exercise,2004-07-01T00:00:00Z,2007-11-01T00:00:00Z,2007-11-01T00:00:00Z,FALSE,Randomized,Single,NIH,TRUE,NA,UCSF Coordinating Center,NA,NA,NA,NA,2004,2004,2007
NCT00093353,2010-10-14,2004-10-06,NA,Interventional,Phase 1,30,Completed,"N2003-01: Irinotecan, Temozolomide, and Cefixime in Treating Young Patients With Recurrent or Resistant Neuroblastoma",2004-05-01T00:00:00Z,NA,2006-07-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2004,2004,NA
NCT00094172,2017-03-28,2004-10-14,2011-09-29,Interventional,Phase 2,82,Completed,Atorvastatin (Lipitor) Therapy in Patients With Clinically Isolated Syndrome (CIS) at Risk for Multiple Sclerosis,2005-05-01T00:00:00Z,2009-05-01T00:00:00Z,2009-05-01T00:00:00Z,TRUE,Randomized,Quadruple,NIH,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2004,2005,2009
NCT00094380,2017-01-10,2004-10-16,NA,Interventional,Phase 1/Phase 2,6,Completed,Treating Systemic Lupus Erythematosus (SLE) Patients With CTLA4-IgG4m (RG2077),2004-09-01T00:00:00Z,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),NIH,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2004,2004,2006
NCT00096135,2017-02-14,2004-11-09,2015-07-10,Interventional,Not Applicable,168,Completed,Combination Chemotherapy and Radiation Therapy in Treating Patients With Acute Lymphoblastic Leukemia That Has Relapsed in the CNS or Testes,2004-11-01T00:00:00Z,NA,2013-09-01T00:00:00Z,TRUE,Non-Randomized,None (Open Label),NETWORK,TRUE,NA,NA,UCSF Benioff Children's Hospital Oakland,NA,NA,NA,2004,2004,NA
NCT00097006,2016-04-14,2004-11-17,NA,Observational,NA,NA,Completed,Retrovirus Epidemiology Donor Study-II (REDS-II),2004-09-01T00:00:00Z,2009-09-01T00:00:00Z,2009-09-01T00:00:00Z,FALSE,NA,NA,NIH,TRUE,NA,NA,NA,NA,"University of California, San Francisco",NA,2004,2004,2009
NCT00098774,2016-07-01,2004-12-08,2014-06-26,Interventional,Phase 2,47,Completed,Rituximab and Combination Chemotherapy in Treating Patients With Newly Diagnosed Primary CNS Lymphoma,2004-10-01T00:00:00Z,2014-09-01T00:00:00Z,2010-01-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,TRUE,NA,NA,"University of California, San Francisco",NA,NA,NA,2004,2004,2014
NCT00098852,2014-01-03,2004-12-08,NA,Interventional,Phase 2,25,Unknown status,Rosiglitazone in Treating Patients With Locoregionally Extensive or Metastatic Thyroid Cancer,2004-10-01T00:00:00Z,NA,2010-06-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,UCSF Helen Diller Family Comprehensive Cancer Center,2004,2004,NA
NCT00099567,2005-10-31,2004-12-16,NA,Observational,NA,2632,Completed,"Metabolic Syndrome, Inflammation, and Risk of Cognitive Decline",1997-01-01T00:00:00Z,2002-12-01T00:00:00Z,NA,FALSE,NA,NA,NIH,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2004,1997,2002
NCT00102401,2007-08-13,2005-01-29,NA,Interventional,Not Applicable,50,Completed,Internet-Based and Established Dyspnea Self-Management Programs in Chronic Obstructive Pulmonary Disease (COPD) Patients,2003-09-01T00:00:00Z,2007-06-01T00:00:00Z,NA,FALSE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2003,2007
NCT00103155,2013-09-19,2005-02-07,NA,Interventional,Phase 1,NA,Unknown status,Radiofrequency Ablation in Treating Patients Who Are Undergoing Surgery for Thyroid Cancer,2004-09-01T00:00:00Z,NA,NA,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,NA,2005,2004,NA
NCT00103896,2017-02-27,2005-02-15,NA,Observational,NA,16706,Completed,Connect to Protect Partnerships for Youth Prevention Interventions: Phase II,2003-09-01T00:00:00Z,2010-10-01T00:00:00Z,2010-10-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"UCSF, Division of Adoles. Med",NA,NA,NA,NA,2005,2003,2010
NCT00106899,2014-09-15,2005-03-31,NA,Observational,NA,818,Completed,ADNI: Alzheimer's Disease Neuroimaging Initiative,2005-07-01T00:00:00Z,2011-06-01T00:00:00Z,2011-06-01T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2011
NCT00108862,2018-09-11,2005-04-19,2011-09-27,Interventional,Phase 4,809,Completed,Immediate Versus Deferred Start of Anti-HIV Therapy in HIV-Infected Adults Being Treated for Tuberculosis,2006-08-01T00:00:00Z,2010-07-01T00:00:00Z,2010-07-01T00:00:00Z,TRUE,Randomized,None (Open Label),NETWORK,TRUE,NA,NA,"San Francisco General Hospital and University of California, San Francisco",NA,NA,NA,2005,2006,2010
NCT00109421,2017-02-27,2005-04-27,NA,Interventional,Not Applicable,420,Completed,Friendship Based HIV/STI (Sexually Transmitted Infections) Intervention for African American Females,2004-11-01T00:00:00Z,2009-11-01T00:00:00Z,2009-11-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2004,2009
NCT00111501,2015-03-05,2005-05-20,NA,Interventional,Phase 3,792,Completed,LGBT Internet Based Smoking Treatment - 1,2002-09-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2002,2009
NCT00112164,2014-03-11,2005-05-27,NA,Interventional,Phase 2,90,Terminated,Activated Protein C to Treat Acute Lung Injuries,2005-01-01T00:00:00Z,2007-02-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco",NA,"University of California, San Francisco",NA,NA,NA,2005,2005,2007
NCT00115921,2017-01-11,2005-06-26,NA,Interventional,Not Applicable,540,Completed,Evaluation of Home-Based Management of Fever in Urban Ugandan Children,2005-07-01T00:00:00Z,2007-04-01T00:00:00Z,NA,FALSE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2007
NCT00116376,2015-11-07,2005-06-28,NA,Interventional,Phase 1/Phase 2,64,Completed,Study of AEE788 in Patients With Recurrent/Relapse Glioblastoma Multiforme (GBM),2004-01-01T00:00:00Z,2005-11-01T00:00:00Z,2005-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2004,2005
NCT00119665,2007-05-16,2005-07-06,NA,Interventional,Phase 2,180,Completed,Clinical Trial Assessing Toxicity and Efficacy of MF101 for Hot Flashes,2006-02-01T00:00:00Z,2007-02-01T00:00:00Z,NA,FALSE,Randomized,Double,INDUSTRY,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2006,2007
NCT00121459,2015-03-03,2005-07-12,NA,Interventional,Phase 3,0,Withdrawn,Effectiveness of the Diaphragm for HIV Prevention,2003-09-01T00:00:00Z,NA,NA,FALSE,Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2003,NA
NCT00123552,2020-06-03,2005-07-22,NA,Interventional,Phase 3,601,Completed,Longitudinal Antimalarial Combinations in Uganda,2004-11-01T00:00:00Z,2008-12-01T00:00:00Z,2006-06-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,"University of California, San Francisco",2005,2004,2008
NCT00126633,2012-09-13,2005-08-02,NA,Interventional,Phase 2,53,Completed,"Gemcitabine, Cisplatin, and Bevacizumab in Treating Patients With Metastatic Pancreatic Cancer",2004-04-01T00:00:00Z,2008-10-01T00:00:00Z,2006-09-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2008
NCT00128206,2020-07-13,2005-08-05,2010-09-21,Interventional,Phase 3,364,Completed,Treatment of Latent TB Infection for Jailed Persons,2004-11-01T00:00:00Z,2009-09-01T00:00:00Z,2008-10-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2004,2009
NCT00133679,2021-01-12,2005-08-22,2020-12-07,Interventional,Phase 4,9,Terminated,Chronic Sildenafil for Severe Diaphragmatic Hernia,2006-02-01T00:00:00Z,2013-10-01T00:00:00Z,2013-07-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2006,2013
NCT00136812,2016-04-23,2005-08-25,2016-02-22,Interventional,Phase 2,224,Completed,Treating Tobacco Dependence in Inpatient Psychiatry - 1,2006-07-01T00:00:00Z,2011-04-01T00:00:00Z,2011-04-01T00:00:00Z,TRUE,Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2006,2011
NCT00139516,2014-03-11,2005-08-29,NA,Interventional,Not Applicable,NA,Completed,Chinese Community Smoking Cessation Project,2001-09-01T00:00:00Z,2007-08-01T00:00:00Z,2007-08-01T00:00:00Z,FALSE,Randomized,NA,OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2001,2007
NCT00147446,2013-09-06,2005-09-02,2012-10-26,Interventional,Phase 2,121,Completed,Stress Management for Patients With Multiple Sclerosis,2005-05-01T00:00:00Z,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,TRUE,Randomized,Single,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2009
NCT00154180,2009-09-10,2005-09-07,NA,Interventional,Phase 4,728,Unknown status,Kronos Early Estrogen Prevention Study (KEEPS),2005-09-01T00:00:00Z,2012-07-01T00:00:00Z,2012-05-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,NA,"University of California, San Francisco",NA,NA,NA,NA,2005,2005,2012
NCT00165074,2007-11-19,2005-09-09,NA,Interventional,Not Applicable,11,Completed,Pilot Trial of Surfactant Therapy For Preterm Neonates 5-21 Days Old With Respiratory Decompensation,2003-06-01T00:00:00Z,2007-06-01T00:00:00Z,NA,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,NA,"University of California, San Francisco Medical Center",NA,NA,NA,NA,2005,2003,2007
NCT00183092,2014-05-28,2005-09-14,2014-01-21,Interventional,Phase 2,69,Completed,CJD (Creutzfeldt-Jakob Disease) Quinacrine Study,2005-04-01T00:00:00Z,2012-06-01T00:00:00Z,2012-06-01T00:00:00Z,TRUE,Randomized,Quadruple,OTHER,FALSE,"University of California, San Francisco","UCSF Memory & Aging Center, University of California, San Francisco",NA,NA,NA,NA,2005,2005,2012
NCT00187447,2008-06-02,2005-09-10,NA,Interventional,Phase 2,100,Completed,Comparison of 2 Different Indomethacin Dosing Protocols to Treat Infants Delivered at <28 Weeks Gestation With a Persistent Patent Ductus Arteriosus,2003-08-01T00:00:00Z,2006-07-01T00:00:00Z,2006-07-01T00:00:00Z,FALSE,Randomized,Double,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2003,2006
NCT00187473,2021-04-26,2005-09-13,NA,Observational,NA,92,"Active, not recruiting",Natural History of Hepatitis C in Patients With Normal Liver Tests,2000-06-01T00:00:00Z,2021-12-31T00:00:00Z,2021-12-31T00:00:00Z,FALSE,NA,NA,OTHER,TRUE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2000,2021
NCT00187486,2017-08-04,2005-09-13,2011-04-25,Interventional,Phase 2,66,Completed,"Safety and Efficacy Study of Tarceva, Temodar, and Radiation Therapy in Patients With Newly Diagnosed Brain Tumors",2004-08-01T00:00:00Z,2011-03-01T00:00:00Z,2011-03-01T00:00:00Z,TRUE,NA,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF Department of Neurological Surgery,NA,NA,NA,NA,2005,2004,2011
NCT00187499,2008-04-02,2005-09-13,NA,Interventional,Not Applicable,NA,Completed,Effect of an Inhaled Corticosteroid on Airway Gene Expression in Asthma,2002-10-01T00:00:00Z,2005-02-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2002,2005
NCT00187512,2021-02-10,2005-09-13,NA,Observational,NA,2500,Recruiting,SCOPE: Observational Study of the Consequences of the Protease Inhibitor Era,2000-03-01T00:00:00Z,2023-12-01T00:00:00Z,2022-12-01T00:00:00Z,FALSE,NA,NA,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,NA,2005,2000,2023
NCT00187525,2012-11-08,2005-09-13,NA,Interventional,Phase 4,NA,Completed,A 52 Week Open Label Trial of Memantine for Frontotemporal Lobar Degeneration,2004-05-01T00:00:00Z,2006-10-01T00:00:00Z,2005-10-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,TRUE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2004,2006
NCT00187538,2014-08-20,2005-09-13,NA,Interventional,Not Applicable,183,Completed,Effect of Dietary Protein Source on Calcium Metabolism,2002-02-01T00:00:00Z,2013-07-01T00:00:00Z,2012-12-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",NA,NA,NA,NA,NA,2005,2002,2013
NCT00187551,2011-02-08,2005-09-13,NA,Interventional,Phase 4,25,Completed,"Pilot Study Evaluating Interruption of Enfuvirtide (Fuzeon, T20) in Patients With Enfuvirtide Resistance",2000-05-01T00:00:00Z,2005-11-01T00:00:00Z,2005-11-01T00:00:00Z,FALSE,Non-Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,UCSF,2005,2000,2005
NCT00187564,2008-05-02,2005-09-13,NA,Interventional,Not Applicable,40,Completed,Pilot Study on the Effect of Oral Controlled-Release Alpha-Lipoic Acid on Oxidative Stress in Adolescents With Type 1 Diabetes Mellitus,2004-08-01T00:00:00Z,2005-10-01T00:00:00Z,NA,FALSE,Randomized,Double,OTHER,FALSE,"University of California, San Francisco","University of California, San Francisco",NA,NA,NA,UCSF,2005,2004,2005
NCT00187577,2011-06-07,2005-09-13,NA,Interventional,Not Applicable,14,Completed,Efficacy Study of Latanoprost and Bimatoprost Solutions in Promoting Eyelash Growth in Patients With Alopecia Areata,2005-06-01T00:00:00Z,2006-03-01T00:00:00Z,2006-02-01T00:00:00Z,FALSE,Randomized,Single,OTHER,FALSE,"University of California, San Francisco","Professor, University of California, San Francisco Department of Dermatology; Professor, University of California, San Francisco Department of Ophthalmology",NA,NA,NA,"University of California, San Francisco",2005,2005,2006
NCT00187590,2014-01-21,2005-09-13,NA,Interventional,Not Applicable,612,Terminated,A Case Management Intervention to Prevent ER Visits in HIV-infected Persons,2004-04-01T00:00:00Z,2013-01-01T00:00:00Z,2013-01-01T00:00:00Z,FALSE,Randomized,None (Open Label),OTHER,FALSE,"University of California, San Francisco",UCSF-Fresno Medical Eduction Program,NA,NA,NA,NA,2005,2004,2013
